,route_id_weekday,18~19_ride_route_id_weekday_mean,18~19_ride_route_id_weekday_sum
702,228(화순전대병원)_1137_4,14.857142857142858,104
703,228(화순전대병원)_1137_5,14.714285714285714,103
704,228(화순전대병원)_1137_6,7.166666666666667,43
705,228(화순전대병원)_1139_0,5.285714285714286,37
706,228(화순전대병원)_1139_1,3.5714285714285716,25
707,228(화순전대병원)_1139_2,5.428571428571429,38
708,228(화순전대병원)_1139_3,5.857142857142857,41
709,228(화순전대병원)_1139_4,3.2857142857142856,23
710,228(화순전대병원)_1139_5,4.75,19
711,228(화순전대병원)_1139_6,3.3333333333333335,10
712,228(화순전대병원)_1146_0,8.428571428571429,59
713,228(화순전대병원)_1146_1,4.285714285714286,30
714,228(화순전대병원)_1146_2,5.285714285714286,37
715,228(화순전대병원)_1146_3,8.571428571428571,60
716,228(화순전대병원)_1146_4,5.571428571428571,39
717,228(화순전대병원)_1146_5,5.0,35
718,228(화순전대병원)_1146_6,2.8333333333333335,17
719,228(화순전대병원)_1147_0,3.2857142857142856,23
720,228(화순전대병원)_1147_1,4.833333333333333,29
721,228(화순전대병원)_1147_2,4.714285714285714,33
722,228(화순전대병원)_1147_3,3.4285714285714284,24
723,228(화순전대병원)_1147_4,3.2857142857142856,23
724,228(화순전대병원)_1147_5,1.8,9
725,228(화순전대병원)_1147_6,2.0,4
726,228(화순전대병원)_1149_0,1.6,8
727,228(화순전대병원)_1149_1,1.6666666666666667,5
728,228(화순전대병원)_1149_2,1.5,9
729,228(화순전대병원)_1149_3,1.1666666666666667,7
730,228(화순전대병원)_1149_4,1.7142857142857142,12
731,228(화순전대병원)_1149_5,1.0,4
732,228(화순전대병원)_1149_6,2.5,5
733,228(화순전대병원)_1150_0,1.5,6
734,228(화순전대병원)_1150_1,1.6666666666666667,10
735,228(화순전대병원)_1150_2,2.5,10
736,228(화순전대병원)_1150_3,2.4,12
737,228(화순전대병원)_1150_4,1.4,7
738,228(화순전대병원)_1150_5,1.75,7
739,228(화순전대병원)_1151_0,1.6,8
740,228(화순전대병원)_1151_1,1.0,4
741,228(화순전대병원)_1151_2,1.0,4
742,228(화순전대병원)_1151_3,1.4,7
743,228(화순전대병원)_1151_4,2.0,6
744,228(화순전대병원)_1151_5,1.3333333333333333,4
745,228(화순전대병원)_1151_6,1.0,3
746,228(화순전대병원)_1152_0,1.0,1
747,228(화순전대병원)_1152_1,1.0,1
748,228(화순전대병원)_1152_2,1.0,2
749,228(화순전대병원)_1152_4,1.0,1
750,228(화순전대병원)_1155_0,3.4285714285714284,24
751,228(화순전대병원)_1155_1,3.4285714285714284,24
752,228(화순전대병원)_1155_2,4.166666666666667,25
753,228(화순전대병원)_1155_3,2.8333333333333335,17
754,228(화순전대병원)_1155_4,3.6666666666666665,22
755,228(화순전대병원)_1155_5,2.8333333333333335,17
756,228(화순전대병원)_1155_6,2.0,6
757,228(화순전대병원)_1156_0,3.5714285714285716,25
758,228(화순전대병원)_1156_1,3.4,17
759,228(화순전대병원)_1156_2,3.1666666666666665,19
760,228(화순전대병원)_1156_3,5.4,27
761,228(화순전대병원)_1156_4,2.8,14
762,228(화순전대병원)_1156_5,1.8333333333333333,11
763,228(화순전대병원)_1156_6,1.5,6
764,228(화순전대병원)_1175_6,1.0,1
765,228(화순전대병원)_2001_0,5.0,35
766,228(화순전대병원)_2001_1,5.142857142857143,36
767,228(화순전대병원)_2001_2,7.0,49
768,228(화순전대병원)_2001_3,6.714285714285714,47
769,228(화순전대병원)_2001_4,5.8,29
770,228(화순전대병원)_2001_5,4.857142857142857,34
771,228(화순전대병원)_2001_6,5.333333333333333,32
772,228(화순전대병원)_2002_0,5.0,35
773,228(화순전대병원)_2002_1,3.7142857142857144,26
774,228(화순전대병원)_2002_2,4.142857142857143,29
775,228(화순전대병원)_2002_3,4.428571428571429,31
776,228(화순전대병원)_2002_4,5.857142857142857,41
777,228(화순전대병원)_2002_5,3.857142857142857,27
778,228(화순전대병원)_2002_6,5.166666666666667,31
779,228(화순전대병원)_2003_0,4.0,20
780,228(화순전대병원)_2003_1,3.0,15
781,228(화순전대병원)_2003_2,2.7142857142857144,19
782,228(화순전대병원)_2003_3,3.4,17
783,228(화순전대병원)_2003_4,4.0,24
784,228(화순전대병원)_2003_5,3.2,16
785,228(화순전대병원)_2003_6,3.5,14
786,228(화순전대병원)_2004_0,3.142857142857143,22
787,228(화순전대병원)_2004_1,3.5714285714285716,25
788,228(화순전대병원)_2004_2,2.7142857142857144,19
789,228(화순전대병원)_2004_3,2.4285714285714284,17
790,228(화순전대병원)_2004_4,3.5714285714285716,25
791,228(화순전대병원)_2004_5,2.142857142857143,15
792,228(화순전대병원)_2004_6,1.0,3
793,228(화순전대병원)_2007_0,1.0,3
794,228(화순전대병원)_2007_1,3.0,3
795,228(화순전대병원)_2007_2,1.0,2
796,228(화순전대병원)_2007_3,2.0,10
797,228(화순전대병원)_2007_4,1.0,2
798,228(화순전대병원)_2007_5,2.5,5
799,228(화순전대병원)_2178_2,1.0,1
800,228(화순전대병원)_2179_1,1.0,1
801,228(화순전대병원)_2179_2,1.0,1
802,228(화순전대병원)_2179_3,1.0,2
803,228(화순전대병원)_2179_4,1.0,2
804,228(화순전대병원)_2179_5,1.0,1
805,228(화순전대병원)_2179_6,1.5,3
806,228(화순전대병원)_2180_0,1.5,3
807,228(화순전대병원)_2180_1,2.0,2
808,228(화순전대병원)_2180_2,1.5,3
809,228(화순전대병원)_2180_3,1.0,4
810,228(화순전대병원)_2180_4,1.0,2
811,228(화순전대병원)_2180_5,1.3333333333333333,4
812,228(화순전대병원)_2181_0,2.0,4
813,228(화순전대병원)_2181_1,1.0,2
814,228(화순전대병원)_2181_2,1.6666666666666667,5
815,228(화순전대병원)_2181_3,1.6666666666666667,10
816,228(화순전대병원)_2181_4,1.5,6
817,228(화순전대병원)_2181_5,1.0,1
818,228(화순전대병원)_2181_6,1.0,1
819,228(화순전대병원)_2187_0,2.6666666666666665,16
820,228(화순전대병원)_2187_1,1.8,9
821,228(화순전대병원)_2187_2,2.1666666666666665,13
822,228(화순전대병원)_2187_3,1.6666666666666667,5
823,228(화순전대병원)_2187_4,3.1666666666666665,19
824,228(화순전대병원)_2187_5,1.8333333333333333,11
825,228(화순전대병원)_2187_6,2.6666666666666665,8
826,228(화순전대병원)_2194_0,1.0,2
827,228(화순전대병원)_2194_1,1.0,1
828,228(화순전대병원)_2194_3,1.0,1
829,228(화순전대병원)_2194_4,1.0,2
830,228(화순전대병원)_2201_0,2.0,2
831,228(화순전대병원)_2201_3,1.0,2
832,228(화순전대병원)_2201_4,1.0,2
833,228(화순전대병원)_2201_5,1.0,1
834,228(화순전대병원)_2201_6,1.0,1
835,228(화순전대병원)_2202_2,1.0,1
836,228(화순전대병원)_2202_4,1.0,1
837,228(화순전대병원)_2203_0,1.6666666666666667,5
838,228(화순전대병원)_2203_1,1.8333333333333333,11
839,228(화순전대병원)_2203_3,1.5,6
840,228(화순전대병원)_2203_4,2.3333333333333335,7
841,228(화순전대병원)_2203_6,1.0,1
842,228(화순전대병원)_2204_0,1.0,1
843,228(화순전대병원)_2204_1,1.0,1
844,228(화순전대병원)_2204_2,1.5,3
845,228(화순전대병원)_2204_4,3.0,3
846,228(화순전대병원)_2204_5,1.25,5
847,228(화순전대병원)_2204_6,1.0,1
848,228(화순전대병원)_4144_0,2.4285714285714284,17
849,228(화순전대병원)_4144_1,1.5,3
850,228(화순전대병원)_4144_2,2.1666666666666665,13
851,228(화순전대병원)_4144_3,1.5,6
852,228(화순전대병원)_4144_4,2.0,14
853,228(화순전대병원)_4144_5,3.1666666666666665,19
854,228(화순전대병원)_4144_6,1.5,3
855,228(화순전대병원)_4145_0,1.3333333333333333,4
856,228(화순전대병원)_4145_1,2.0,6
857,228(화순전대병원)_4145_2,3.857142857142857,27
858,228(화순전대병원)_4145_3,2.3333333333333335,14
859,228(화순전대병원)_4145_4,2.5,15
860,228(화순전대병원)_4145_5,2.0,12
861,228(화순전대병원)_4145_6,2.6,13
862,228(화순전대병원)_4146_4,1.0,1
863,228(화순전대병원)_4147_0,2.0,4
864,228(화순전대병원)_4147_1,1.0,4
865,228(화순전대병원)_4147_2,1.25,5
866,228(화순전대병원)_4147_3,1.0,2
867,228(화순전대병원)_4147_4,1.6,8
868,228(화순전대병원)_4147_5,2.3333333333333335,7
869,228(화순전대병원)_4147_6,1.5,3
870,228(화순전대병원)_4148_0,3.4285714285714284,24
871,228(화순전대병원)_4148_1,3.0,15
872,228(화순전대병원)_4148_2,3.0,21
873,228(화순전대병원)_4148_3,3.3333333333333335,20
874,228(화순전대병원)_4148_4,3.7142857142857144,26
875,228(화순전대병원)_4148_5,4.833333333333333,29
876,228(화순전대병원)_4148_6,2.6,13
877,228(화순전대병원)_4334_0,1.6666666666666667,10
878,228(화순전대병원)_4334_1,2.5,15
879,228(화순전대병원)_4334_2,3.4285714285714284,24
880,228(화순전대병원)_4334_3,4.833333333333333,29
881,228(화순전대병원)_4334_4,4.285714285714286,30
882,228(화순전대병원)_4334_5,1.6,8
883,228(화순전대병원)_4334_6,1.5,3
884,228(화순전대병원)_4336_0,1.3333333333333333,4
885,228(화순전대병원)_4336_1,1.2,6
886,228(화순전대병원)_4336_2,1.0,2
887,228(화순전대병원)_4336_3,1.0,1
888,228(화순전대병원)_4336_4,1.5,3
889,228(화순전대병원)_4336_5,8.0,16
890,228(화순전대병원)_4336_6,2.5,5
891,228(화순전대병원)_4340_0,1.0,5
892,228(화순전대병원)_4340_1,1.5,6
893,228(화순전대병원)_4340_2,1.4,7
894,228(화순전대병원)_4340_3,3.25,13
895,228(화순전대병원)_4340_4,2.0,8
896,228(화순전대병원)_4340_5,1.0,1
897,228(화순전대병원)_4340_6,1.0,1
898,228(화순전대병원)_4341_0,1.25,5
899,228(화순전대병원)_4341_1,2.142857142857143,15
900,228(화순전대병원)_4341_2,1.75,7
901,228(화순전대병원)_4341_3,2.6666666666666665,16
902,228(화순전대병원)_4341_4,2.142857142857143,15
903,228(화순전대병원)_4341_5,2.5,5
904,228(화순전대병원)_4341_6,1.0,2
905,228(화순전대병원)_4342_0,6.0,42
906,228(화순전대병원)_4342_1,7.142857142857143,50
907,228(화순전대병원)_4342_2,6.571428571428571,46
908,228(화순전대병원)_4342_3,6.142857142857143,43
909,228(화순전대병원)_4342_4,5.285714285714286,37
910,228(화순전대병원)_4342_5,2.6,13
911,228(화순전대병원)_4342_6,2.0,6
912,228(화순전대병원)_4343_0,3.2,16
913,228(화순전대병원)_4343_1,2.6666666666666665,8
914,228(화순전대병원)_4343_2,2.8333333333333335,17
915,228(화순전대병원)_4343_3,3.2,16
916,228(화순전대병원)_4343_4,3.5,21
917,228(화순전대병원)_4343_5,3.5,14
918,228(화순전대병원)_4343_6,2.0,2
919,228(화순전대병원)_4354_0,2.6666666666666665,8
920,228(화순전대병원)_4354_1,1.3333333333333333,4
921,228(화순전대병원)_4354_2,1.0,3
922,228(화순전대병원)_4354_3,1.25,5
923,228(화순전대병원)_4354_4,2.0,8
924,228(화순전대병원)_4354_5,1.5,6
925,228(화순전대병원)_4355_0,2.3333333333333335,7
926,228(화순전대병원)_4355_1,1.3333333333333333,4
927,228(화순전대병원)_4355_2,2.6,13
928,228(화순전대병원)_4355_3,2.2,11
929,228(화순전대병원)_4355_4,2.1666666666666665,13
930,228(화순전대병원)_4355_5,1.6666666666666667,5
931,228(화순전대병원)_4439_0,1.5,3
932,228(화순전대병원)_4439_1,1.4,7
933,228(화순전대병원)_4439_2,1.0,2
934,228(화순전대병원)_4439_3,1.5,3
935,228(화순전대병원)_4439_4,2.25,9
936,228(화순전대병원)_4439_5,1.3333333333333333,4
937,228(화순전대병원)_4439_6,2.5,5
938,228(화순전대병원)_4440_0,2.0,6
939,228(화순전대병원)_4440_1,1.5,3
940,228(화순전대병원)_4440_2,4.0,12
941,228(화순전대병원)_4440_3,2.0,2
942,228(화순전대병원)_4440_4,1.0,1
943,228(화순전대병원)_4440_5,5.0,15
944,228(화순전대병원)_4440_6,3.0,3
945,228(화순전대병원)_4450_1,1.6666666666666667,5
946,228(화순전대병원)_4450_2,3.0,6
947,228(화순전대병원)_4450_3,1.6666666666666667,5
948,228(화순전대병원)_4450_4,1.5,3
949,228(화순전대병원)_4450_5,1.5,3
950,228(화순전대병원)_4450_6,1.0,1
951,228(화순전대병원)_4509_0,1.3333333333333333,4
952,228(화순전대병원)_4509_1,1.2,6
953,228(화순전대병원)_4509_2,1.5,3
954,228(화순전대병원)_4509_3,1.3333333333333333,4
955,228(화순전대병원)_4509_4,1.0,2
956,228(화순전대병원)_4529_0,4.0,28
957,228(화순전대병원)_4529_1,4.0,28
958,228(화순전대병원)_4529_2,4.571428571428571,32
959,228(화순전대병원)_4529_3,4.0,28
960,228(화순전대병원)_4529_4,3.4285714285714284,24
961,228(화순전대병원)_4529_5,2.3333333333333335,7
962,228(화순전대병원)_4529_6,1.3333333333333333,4
963,228(화순전대병원)_4532_0,1.6666666666666667,5
964,228(화순전대병원)_4532_1,1.5,3
965,228(화순전대병원)_4532_2,5.0,5
966,228(화순전대병원)_4532_3,1.2,6
967,228(화순전대병원)_4532_4,2.0,6
968,228(화순전대병원)_4532_5,1.0,4
969,228(화순전대병원)_4532_6,1.6666666666666667,5
970,228(화순전대병원)_4533_0,2.0,12
971,228(화순전대병원)_4533_1,2.0,12
972,228(화순전대병원)_4533_2,2.5,15
973,228(화순전대병원)_4533_3,1.7142857142857142,12
974,228(화순전대병원)_4533_4,1.8571428571428572,13
975,228(화순전대병원)_4533_5,1.0,3
976,228(화순전대병원)_4533_6,1.0,3
977,228(화순전대병원)_4589_5,1.0,1
978,228(화순전대병원)_4589_6,1.0,1
979,228(화순전대병원)_4656_0,4.166666666666667,25
980,228(화순전대병원)_4656_1,2.5714285714285716,18
981,228(화순전대병원)_4656_2,3.4,17
982,228(화순전대병원)_4656_3,1.7142857142857142,12
983,228(화순전대병원)_4656_4,4.142857142857143,29
984,228(화순전대병원)_4656_5,5.0,35
985,228(화순전대병원)_4656_6,2.8333333333333335,17
986,228(화순전대병원)_6340_0,2.5,10
987,228(화순전대병원)_6340_1,1.6666666666666667,5
988,228(화순전대병원)_6340_2,1.6,8
989,228(화순전대병원)_6340_3,1.5,9
990,228(화순전대병원)_6340_4,1.1666666666666667,7
991,228(화순전대병원)_6340_5,1.6,8
992,228(화순전대병원)_6340_6,1.75,7
993,228(화순전대병원)_6367_0,1.0,1
994,228(화순전대병원)_6367_1,2.0,2
995,228(화순전대병원)_6367_2,1.3333333333333333,4
996,228(화순전대병원)_6367_4,1.0,1
997,228(화순전대병원)_6367_6,1.3333333333333333,4
998,228(화순전대병원)_6379_1,1.0,2
999,228(화순전대병원)_6379_2,1.0,2
1000,228(화순전대병원)_6379_4,1.0,3
1001,228(화순전대병원)_6379_5,1.0,1
1002,228(화순전대병원)_6379_6,1.0,1
1003,228(화순전대병원)_6380_2,1.0,1
1004,228(화순전대병원)_6380_3,1.0,1
1005,228(화순전대병원)_6380_5,1.0,1
1006,228(화순전대병원)_6381_0,1.0,1
1007,228(화순전대병원)_6381_1,1.0,1
1008,228(화순전대병원)_6381_2,1.0,1
1009,228(화순전대병원)_6381_4,1.0,1
1010,228(화순전대병원)_6382_0,1.0,2
1011,228(화순전대병원)_6382_1,1.0,1
1012,228(화순전대병원)_6382_2,2.0,6
1013,228(화순전대병원)_6382_3,1.0,1
1014,228(화순전대병원)_6382_4,1.0,1
1015,228(화순전대병원)_6382_5,1.5,3
1016,228(화순전대병원)_6382_6,3.0,3
1017,228(화순전대병원)_6383_0,2.25,9
1018,228(화순전대병원)_6383_1,1.6666666666666667,10
1019,228(화순전대병원)_6383_2,3.857142857142857,27
1020,228(화순전대병원)_6383_3,3.4285714285714284,24
1021,228(화순전대병원)_6383_4,3.142857142857143,22
1022,228(화순전대병원)_6383_5,3.0,15
1023,228(화순전대병원)_6383_6,1.6666666666666667,5
1024,228(화순전대병원)_6384_1,1.0,1
1025,228(화순전대병원)_6384_3,1.0,1
1026,228(화순전대병원)_6385_0,3.2,16
1027,228(화순전대병원)_6385_1,2.6,13
1028,228(화순전대병원)_6385_2,3.75,15
1029,228(화순전대병원)_6385_3,2.5714285714285716,18
1030,228(화순전대병원)_6385_4,3.4285714285714284,24
1031,228(화순전대병원)_6385_5,2.4285714285714284,17
1032,228(화순전대병원)_6385_6,2.8,14
1033,228(화순전대병원)_6386_1,1.0,1
1034,228(화순전대병원)_6386_2,1.0,2
1035,228(화순전대병원)_6386_3,1.0,2
1036,228(화순전대병원)_6386_4,1.0,1
1037,228(화순전대병원)_6386_5,1.0,1
1038,228(화순전대병원)_6393_0,1.0,1
1039,228(화순전대병원)_6393_1,1.0,2
1040,228(화순전대병원)_6393_2,1.0,1
1041,228(화순전대병원)_6393_3,1.0,1
1042,228(화순전대병원)_6393_4,1.0,1
1043,228(화순전대병원)_6393_5,1.0,2
1044,228(화순전대병원)_6393_6,2.0,2
1045,228(화순전대병원)_6394_0,8.428571428571429,59
1046,228(화순전대병원)_6394_1,8.428571428571429,59
1047,228(화순전대병원)_6394_2,11.714285714285714,82
1048,228(화순전대병원)_6394_3,10.571428571428571,74
1049,228(화순전대병원)_6394_4,10.714285714285714,75
1050,228(화순전대병원)_6394_5,4.857142857142857,34
1051,228(화순전대병원)_6394_6,5.5,33
1052,228(화순전대병원)_6395_0,7.0,49
1053,228(화순전대병원)_6395_1,6.0,42
1054,228(화순전대병원)_6395_2,6.571428571428571,46
1055,228(화순전대병원)_6395_3,8.714285714285714,61
1056,228(화순전대병원)_6395_4,4.714285714285714,33
1057,228(화순전대병원)_6395_5,2.2,11
1058,228(화순전대병원)_6395_6,2.6666666666666665,8
1059,228(화순전대병원)_6396_0,2.0,2
1060,228(화순전대병원)_6396_2,1.0,1
1061,228(화순전대병원)_6396_4,1.0,1
1062,228(화순전대병원)_6397_0,1.0,2
1063,228(화순전대병원)_6397_1,1.0,3
1064,228(화순전대병원)_6397_2,1.0,1
1065,228(화순전대병원)_6397_3,2.0,2
1066,228(화순전대병원)_6397_4,1.0,3
1067,228(화순전대병원)_6397_5,1.0,2
1068,228(화순전대병원)_6398_3,1.0,1
1069,228(화순전대병원)_6401_0,3.0,3
1070,228(화순전대병원)_6401_3,2.0,2
1071,228(화순전대병원)_6401_5,1.0,2
1072,228(화순전대병원)_6402_0,3.0,18
1073,228(화순전대병원)_6402_1,4.166666666666667,25
1074,228(화순전대병원)_6402_2,3.0,21
1075,228(화순전대병원)_6402_3,3.4285714285714284,24
1076,228(화순전대병원)_6402_4,3.142857142857143,22
1077,228(화순전대병원)_6402_5,2.142857142857143,15
1078,228(화순전대병원)_6402_6,2.75,11
1079,228(화순전대병원)_6409_0,1.0,1
1080,228(화순전대병원)_6409_1,1.5,3
1081,228(화순전대병원)_6409_2,1.0,1
1082,228(화순전대병원)_6409_5,2.0,2
1083,228(화순전대병원)_6427_0,2.0,2
1084,228(화순전대병원)_6427_5,1.0,1
1085,228(화순전대병원)_6428_0,2.0,4
1086,228(화순전대병원)_6428_1,2.0,2
1087,228(화순전대병원)_6428_2,1.8,9
1088,228(화순전대병원)_6428_3,1.0,1
1089,228(화순전대병원)_6428_4,2.6666666666666665,16
1090,228(화순전대병원)_6428_5,1.5,6
1091,228(화순전대병원)_6428_6,1.75,7
1092,228(화순전대병원)_6429_4,1.0,1
1093,228(화순전대병원)_6429_5,1.0,1
1094,228(화순전대병원)_6429_6,1.0,1
1095,228(화순전대병원)_6618_0,1.5,9
1096,228(화순전대병원)_6618_1,1.3333333333333333,8
1097,228(화순전대병원)_6618_2,1.3333333333333333,8
1098,228(화순전대병원)_6618_3,2.0,10
1099,228(화순전대병원)_6618_4,1.75,7
1100,228(화순전대병원)_6618_5,1.0,2
1101,228(화순전대병원)_6618_6,1.0,3
1102,228(화순전대병원)_6619_0,1.0,1
1103,228(화순전대병원)_6619_1,1.0,1
1104,228(화순전대병원)_6620_0,1.2,6
1105,228(화순전대병원)_6620_1,1.0,4
1106,228(화순전대병원)_6620_2,1.0,2
1107,228(화순전대병원)_6620_3,1.0,4
1108,228(화순전대병원)_6620_4,1.25,5
1109,419_1002_0,1.0,2
1110,419_1002_1,1.3333333333333333,4
1111,419_1002_2,1.0,1
1112,419_1002_3,1.0,2
1113,419_1002_4,1.0,2
1114,419_1002_5,1.5,3
1115,419_1002_6,1.5,3
1116,419_1003_0,1.8,9
1117,419_1003_1,1.0,3
1118,419_1003_4,2.25,9
1119,419_1003_5,2.0,10
1120,419_1003_6,2.5,10
1121,419_1004_0,1.25,5
1122,419_1004_1,1.6666666666666667,10
1123,419_1004_2,5.0,10
1124,419_1004_3,1.6,8
1125,419_1004_4,4.166666666666667,25
1126,419_1004_5,2.0,10
1127,419_1004_6,1.5,6
1128,419_1007_0,1.5,3
1129,419_1007_1,1.0,1
1130,419_1007_4,1.0,2
1131,419_1008_0,1.8571428571428572,13
1132,419_1008_1,2.6666666666666665,8
1133,419_1008_2,1.25,5
1134,419_1008_3,1.8333333333333333,11
1135,419_1008_4,2.8333333333333335,17
1136,419_1008_5,3.0,6
1137,419_1008_6,1.6666666666666667,5
1138,419_1010_0,1.0,3
1139,419_1010_1,1.0,2
1140,419_1010_2,1.5,6
1141,419_1010_3,1.3333333333333333,4
1142,419_1010_4,1.0,3
1143,419_1010_5,1.5,6
1144,419_1010_6,1.3333333333333333,4
1145,419_1044_1,1.0,1
1146,419_1044_3,1.0,3
1147,419_1050_0,2.7142857142857144,19
1148,419_1050_1,2.8333333333333335,17
1149,419_1050_2,2.8333333333333335,17
1150,419_1050_3,2.5,15
1151,419_1050_4,2.5714285714285716,18
1152,419_1050_5,1.0,1
1153,419_1050_6,1.0,2
1154,419_1123_0,3.142857142857143,22
1155,419_1123_1,4.8,24
1156,419_1123_2,4.142857142857143,29
1157,419_1123_3,3.4285714285714284,24
1158,419_1123_4,5.571428571428571,39
1159,419_1123_5,1.8571428571428572,13
1160,419_1123_6,2.5,10
1161,419_1127_0,2.8,14
1162,419_1127_1,2.2857142857142856,16
1163,419_1127_2,3.3333333333333335,20
1164,419_1127_3,3.142857142857143,22
1165,419_1127_4,3.0,21
1166,419_1127_5,1.6666666666666667,10
1167,419_1127_6,2.6,13
1168,419_1128_0,5.0,5
1169,419_1128_1,2.0,4
1170,419_1128_2,3.0,9
1171,419_1128_3,1.0,1
1172,419_1128_4,1.0,1
1173,419_1128_5,1.0,2
1174,419_1130_0,3.857142857142857,27
1175,419_1130_1,3.142857142857143,22
1176,419_1130_2,5.0,35
1177,419_1130_3,4.857142857142857,34
1178,419_1130_4,4.857142857142857,34
1179,419_1130_5,4.0,28
1180,419_1130_6,4.5,27
1181,419_1177_0,10.0,70
1182,419_1177_1,9.666666666666666,58
1183,419_1177_2,10.142857142857142,71
1184,419_1177_3,6.5,39
1185,419_1177_4,6.0,42
1186,419_1177_5,2.25,9
1187,419_1177_6,1.3333333333333333,4
1188,419_1178_0,10.714285714285714,75
1189,419_1178_1,7.285714285714286,51
1190,419_1178_2,9.857142857142858,69
1191,419_1178_3,8.0,56
1192,419_1178_4,5.857142857142857,41
1193,419_1178_5,2.3333333333333335,7
1194,419_1178_6,1.0,2
1195,419_1181_0,6.5,13
1196,419_1181_1,7.0,14
1197,419_1181_2,6.5,13
1198,419_1181_3,3.6666666666666665,11
1199,419_1181_4,1.0,1
1200,419_4197_0,1.8333333333333333,11
1201,419_4197_1,2.5714285714285716,18
1202,419_4197_2,2.2,11
1203,419_4197_3,1.8,9
1204,419_4197_4,1.3333333333333333,4
1205,419_4197_5,1.5,3
1206,419_4197_6,1.6,8
1207,419_4198_0,4.333333333333333,26
1208,419_4198_1,2.4285714285714284,17
1209,419_4198_2,3.5,21
1210,419_4198_3,2.6666666666666665,16
1211,419_4198_4,5.0,30
1212,419_4198_5,3.75,15
1213,419_4198_6,1.0,1
1214,419_4250_0,1.6,8
1215,419_4250_1,2.142857142857143,15
1216,419_4250_2,1.8,9
1217,419_4250_3,1.25,5
1218,419_4250_4,1.6,8
1219,419_4250_5,1.0,3
1220,419_4250_6,1.5,3
1221,419_4251_0,1.4,7
1222,419_4251_1,1.5,6
1223,419_4251_2,2.0,4
1224,419_4251_3,1.6666666666666667,10
