idx,target,m,s
8000,첨단30_4013,1.22972973,91
8001,첨단30_4146,1.090909091,12
8002,첨단40_5913,1.098591549,156
8003,첨단40_4649,1.741935484,162
8004,첨단40_5005,1.166666667,28
8005,첨단40_5006,1.216216216,45
8006,첨단40_5583,1.419354839,220
8007,첨단40_5207,1.282722513,245
8008,첨단40_5010,1.317073171,54
8009,첨단40_5854,1.243801653,301
8010,첨단40_5182,1.036363636,57
8011,첨단40_5214,1.23245614,281
8012,첨단40_5406,1.328767123,97
8013,첨단40_4099,1.375,165
8014,첨단40_5417,1.197278912,176
8015,첨단40_4116,1.474926254,500
8016,첨단40_4117,1.528735632,133
8017,첨단92_5115,1.083333333,13
8018,첨단92_5397,1.192307692,31
8019,첨단92_5688,1.258064516,39
8020,첨단92_5101,1.674418605,72
8021,첨단92_5102,1.638095238,172
8022,첨단92_4037,3.551282051,277
8023,첨단92_5502,1.159090909,51
8024,첨단92_4099,3.963636364,218
8025,첨단92_5414,2.310344828,268
8026,첨단92_5447,1.553030303,205
8027,첨단92_5452,1.133333333,51
8028,첨단92_5424,1.594827586,185
8029,첨단92_4128,2.383838384,236
8030,첨단92_5117,1.416666667,187
8031,첨단92_5118,1.285714286,45
8032,첨단92_4138,1.466666667,44
8033,첨단94_5801,1.24137931,108
8034,첨단94_5572,1.178217822,119
8035,첨단94_5573,1.111111111,10
8036,첨단94_4130,1.686746988,140
8037,첨단94_4122,1.168,146
8038,첨단94_5169,1.045454545,46
8039,첨단94_5500,1.295774648,92
8040,첨단94_5650,1.0625,34
8041,첨단94_5651,1.193877551,117
8042,첨단94_5511,1.037037037,56
8043,첨단94_5294,1.25,240
8044,첨단94_5295,2.019417476,416
8045,첨단94_5298,1.496402878,208
8046,첨단94_5174,1.043478261,48
8047,첨단94_5098,1.276923077,83
8048,첨단94_5102,1.322580645,41
8049,첨단94_4037,1.142857143,56
8050,첨단94_5525,1.256410256,49
8051,첨단94_5106,1.054054054,39
8052,첨단94_5303,1.448275862,420
8053,첨단94_5185,1.470588235,150
8054,첨단94_5186,1.5,357
8055,첨단94_5187,1.119402985,75
8056,첨단94_5191,1.134615385,59
8057,첨단94_5189,1.071428571,15
8058,첨단94_5190,1.230769231,64
8059,첨단94_5502,1.115384615,29
8060,첨단94_5538,1.387931034,161
8061,첨단94_5542,2.021582734,281
8062,첨단94_5649,1.060606061,35
8063,첨단94_5410,1.086956522,25
8064,첨단94_5414,2.819672131,172
8065,첨단94_5452,1.084507042,77
8066,첨단94_5453,1.470588235,100
8067,첨단94_5459,1.380952381,116
8068,첨단94_5424,1.165467626,162
8069,첨단94_4128,1.397058824,95
8070,첨단94_5578,1.106382979,52
8071,첨단94_5580,1.304761905,137
8072,첨단95_4005,1.2,42
8073,첨단95_3265,1.654676259,230
8074,첨단95_3263,1.1,33
8075,첨단95_4056,1.170454545,103
8076,첨단95_4587,1.0625,34
8077,첨단95_4103,1.179104478,237
8078,첨단95_3266,1.114285714,78
8079,첨단95_4136,1.063694268,167
8080,충효187_4263,1.333333333,80
8081,충효187_4267,1.230769231,32
8082,충효187_4170,1.23943662,88
8083,충효187_4477,1.144230769,119
8084,충효187_4415,1.610687023,211
8085,충효187_4564,4.081081081,302
8086,충효187_4220,1.398305085,165
8087,충효187_6096,1.142857143,96
8088,충효187_4422,1.326086957,183
8089,충효187_4569,1.262548263,327
8090,충효188_4275,1,1
8091,충효188_4300,1,19
8092,충효188_4320,1,1
8093,충효188_4571,1.5,12
8094,1187_2202,1.041666667,25
8095,1187_2204,1.136363636,25
8096,228(구151화순사평)_6310,1.03125,33
8097,228(구151화순사평)_6342,1.285714286,36
8098,228(구151화순사평)_4145,1.275862069,37
8099,228(구151화순사평)_1131,1.228571429,43
8100,228(구151화순사평)_6317,1.166666667,28
8101,228(구151화순사평)_2193,1.083333333,13
8102,228(구151화순사평)_6328,1,13
8103,228(구151화순사평)_6380,1.523809524,64
8104,228(화순전대병원)_6367,1.387096774,86
8105,228(화순전대병원)_6619,1,17
8106,228(화순전대병원)_1089,1.115384615,116
8107,228(화순전대병원)_6381,1.071428571,30
8108,518_4273,1,2
8109,518_4221,1.0625,51
8110,518_4289,1.083333333,26
8111,금남55_4214,1.107142857,31
8112,금남55_1012,1.407407407,380
8113,금남55_4226,1.076923077,14
8114,금남55_1125,1.147540984,140
8115,금남55_1049,1.288888889,58
8116,금남55_4311,1.145833333,55
8117,금남57_4005,1.276315789,97
8118,금남57_4020,1.541666667,111
8119,금남57_4464,1,10
8120,금남59_3237,1.333333333,20
8121,금호36_2118,1.096774194,34
8122,금호36_1047,1.047619048,22
8123,대촌170_6001,1.076923077,42
8124,대촌170_3095,1.22972973,91
8125,대촌170_3032,1.304347826,60
8126,대촌170_6016,1.066666667,16
8127,대촌170_6017,1.032258065,32
8128,대촌270_2092,1.047619048,22
8129,대촌270_2104,1,5
8130,대촌270_2024,1.111111111,20
8131,대촌270_3038,1,1
8132,대촌270_2149,1.111111111,10
8133,대촌270_2142,1,8
8134,대촌270_2148,1.285714286,18
8135,대촌270_2150,1.042553191,49
8136,대촌270_3071,1.684210526,32
8137,대촌270_2155,1.2,42
8138,대촌69_3059,1.03125,33
8139,대촌70_1109,1.378378378,51
8140,대촌70_3149,1.333333333,56
8141,대촌70_3033,1.111111111,20
8142,대촌70_3041,1,13
8143,대촌71_2092,1.210526316,23
8144,대촌71_2093,1,6
8145,대촌71_3219,1.045454545,23
8146,대촌71_3220,1.388888889,50
8147,대촌71_3195,1,12
8148,대촌71_3039,1.1,11
8149,대촌71_2261,1,21
8150,대촌71_2154,1.111111111,10
8151,두암181_4175,1.083333333,13
8152,두암181_4653,1.022222222,46
8153,두암81(각화초교)_4310,1.074074074,29
8154,두암81(각화초교)_1034,1.160714286,65
8155,두암81(무등파크)_4515,1.032258065,32
8156,마을700_4053,1,5
8157,마을701_5798,1.258064516,39
8158,마을701_5011,2.06741573,184
8159,마을701_5259,1.72972973,64
8160,마을701_5315,1.195652174,55
8161,마을715(대촌)_1047,1.125,18
8162,마을715(대촌)_3313,1.1875,19
8163,마을720-1_5467,1.125,9
8164,마을763_2046,1.142857143,16
8165,마을763_2047,1.195121951,49
8166,마을763_2290,1.815789474,138
8167,마을763_2259,1,22
8168,마을763_2262,1.292682927,53
8169,마을763_2051,1.133333333,34
8170,마을788_4674,1.525252525,151
8171,마을799_2063,1.572368421,239
8172,마을799_4002,6.27173913,577
8173,마을799_4676,1.279069767,165
8174,마을799_4589,1.217105263,185
8175,마을799_4144,1.822580645,565
8176,마을799_2117,1.6875,27
8177,마을799_2068,1.450549451,264
8178,마을799_4066,1.233009709,254
8179,마을799_4072,1.861244019,389
8180,마을799_4669,1.35483871,84
8181,마을799_4073,1.46,365
8182,마을799_4074,1.220588235,83
8183,마을799_4084,3.3,363
8184,마을799_4085,1.392405063,330
8185,마을799_2198,1.148148148,93
8186,마을799_2145,1.59047619,167
8187,마을799_4108,1.739130435,40
8188,마을799_4623,1.445714286,253
8189,마을799_4671,1.476190476,217
8190,매월16_2188,1.239130435,57
8191,매월16_2351,1.041666667,25
8192,매월26_4598,1.223684211,93
8193,매월26_4095,1.391304348,32
8194,매월61(세하)_2329,1.555555556,14
8195,매월61(세하)_2124,1,13
8196,매월61(칠석)_3001,1,5
8197,매월61(칠석)_3013,1.038461538,27
8198,매월61(칠석)_1180,1,6
8199,문흥39_4022,1.15,23
8200,문흥39_2189,1.290322581,40
8201,문흥80_1123,1.111111111,30
8202,봉선37_5255,1.243902439,51
8203,봉선76_1093,1,10
8204,봉선76_3121,1.471544715,181
8205,봉선76_3127,1.210526316,23
8206,봉선76_1160,1.325123153,269
8207,상무62_2133,1.164556962,92
8208,상무62_5523,1.111111111,50
8209,상무62_2237,1.25,5
8210,상무62(상무역행)_2132,1.5,6
8211,상무62(상무역행)_2143,1,28
8212,상무63_2327,1.083333333,91
8213,상무64_2103,1.17791411,192
8214,상무64_2104,1,2
8215,상무64_2226,1.186046512,102
8216,상무64_4387,1.125,9
8217,상무64_2071,1,5
8218,상무64_4344,1.089552239,73
8219,석곡87_4653,1.173076923,61
8220,석곡87_4285,1,6
8221,석곡87_1179,1.909090909,21
8222,석곡87_4314,1.083333333,26
8223,선운101_5120,1.108108108,41
8224,선운101_5614,1.14893617,54
8225,선운101_5239,1,1
8226,송암31_2163,1,23
8227,송암31_2168,1.2,6
8228,송암47_4221,1,9
8229,송암68_5567,1.088888889,49
8230,송암68_5715,1.14516129,71
8231,송암68_3161,2.793103448,243
8232,송암73_5015,1.065217391,49
8233,송암73_2249,1.444444444,13
8234,송암73_2257,1.193548387,111
8235,송암74_3155,2,14
8236,송암74_2250,1.074074074,29
8237,송정100_5159,1.109375,71
8238,송정100_5680,1,3
8239,송정100_5660,1.1,55
8240,송정19_5010,1.170731707,48
8241,송정197_5031,1.034482759,30
8242,송정197_5153,1,6
8243,송정197_5237,1.357142857,38
8244,송정197_5056,1.185185185,32
8245,송정197_5239,1,2
8246,송정197_5164,1.15,23
8247,송정197_5145,1.267857143,71
8248,송정197_5089,1,2
8249,송정197_6243,1.183098592,84
8250,송정197_5090,1,9
8251,송정29_4466,8.517241379,247
8252,송정296_5153,1,17
8253,송정296_5226,2,28
8254,송정296_5050,1,2
8255,송정296_5240,1.166666667,63
8256,송정296_5074,1.223300971,126
8257,송정296_5083,1.081081081,40
8258,송정93_5669,1.409090909,31
8259,송정93_5660,1,25
8260,송정93_5696,1,1
8261,송정96_5122,1,5
8262,송정96_5153,1.29245283,137
8263,송정96_5466,1.20754717,64
8264,송정96_5480,1.5,3
8265,송정96_5484,1.111111111,40
8266,송정97_5460,1,1
8267,송정97_5653,1.075757576,71
8268,송정97_5635,1.037037037,28
8269,송정97_5209,1.309859155,93
8270,송정97_5654,1.024096386,85
8271,송정97_5474,1,25
8272,송정97_5881,1.8,54
8273,송정97_5609,1.037037037,28
8274,송정97_5645,1.152173913,53
8275,송정99_2095,1.25,10
8276,송정99_3150,1.16,29
8277,송정99_5769,1.181818182,26
8278,송정99_2107,1.1,11
8279,송정99_2139,1.142857143,16
8280,송정99_3199,1.117647059,19
8281,송정99_2135,1.2,36
8282,송정99_3160,1.384615385,18
8283,송정99_3032,1.111111111,10
8284,송정99_2137,1.071428571,15
8285,송정99_2108,1.428571429,20
8286,송정99_3045,1,4
8287,송정99_3216,1.277777778,23
8288,수완03_3156,1,3
8289,수완12_5744,1,4
8290,수완12_1165,1,3
8291,순환01(시청행)_2223,1.178294574,152
8292,순환01(운천저수지)_2131,1.063829787,50
8293,양산60_4021,1,1
8294,양산60_4618,1.033333333,31
8295,용봉83_4391,1,14
8296,용봉83_4397,1,14
8297,용전184_1003,1.166666667,63
8298,용전184_1007,1.046511628,45
8299,용전184_4386,1.2,96
8300,용전184_4086,1,8
8301,용전184_4106,1.05,42
8302,용전84_4011,1.27173913,117
8303,용전84_4453,1,13
8304,용전84_4206,1.022222222,46
8305,용전84_6139,1.125,27
8306,용전84_6147,1,6
8307,용전84_6149,1.2,6
8308,용전84_4667,1.233333333,37
8309,용전85_4006,1.169491525,69
8310,용전85_4108,1.441558442,111
8311,용전86_4045,1.3,78
8312,운림35_4311,1.122807018,64
8313,운림50_2216,1.186046512,51
8314,운림50_1101,1.185185185,32
8315,운림51_4024,1.4,28
8316,운림51_5455,1.171875,150
8317,일곡10_4033,1.2,24
8318,일곡10_4468,1.636363636,72
8319,일곡10_5975,1.432098765,116
8320,일곡28_2093,1.25,5
8321,일곡28_3149,1.267515924,199
8322,일곡38_5228,1.571428571,143
8323,일곡38_5229,1.117647059,19
8324,일곡38_5239,1.5,33
8325,일곡38_4468,1.956521739,90
8326,임곡290_5324,1,5
8327,임곡290_5498,1.05,21
8328,임곡290_5330,1.367346939,67
8329,임곡290_5286,1,1
8330,임곡290_5354,1.238095238,26
8331,임곡290_5281,1.111111111,10
8332,임곡89_4444,1.28125,41
8333,임곡89_2007,1.05,21
8334,임곡89_4143,1.5,39
8335,임곡89_5336,1.254545455,69
8336,임곡89_2194,1.1875,38
8337,임곡89_2068,1.095238095,23
8338,임곡89_2201,1,26
8339,임곡90_5002,1.15,23
8340,임곡90_5785,1.142857143,8
8341,임곡90_5226,6.590909091,290
8342,임곡90_5132,1.076923077,14
8343,임곡90_5772,1.19047619,25
8344,임곡90_5056,1.219512195,50
8345,임곡90_5794,1,23
8346,임곡90_5240,1.172413793,68
8347,임곡90_5091,1.150943396,61
8348,임곡91_5324,1.142857143,16
8349,임곡91_5337,1.111111111,20
8350,임곡91_5437,1,5
8351,임곡91_5098,1,5
8352,임곡91_5095,1.175438596,67
8353,임곡91_5101,1.214285714,34
8354,임곡91_5363,1,7
8355,임곡91_5556,1.5,3
8356,지원15_1048,1,7
8357,지원152(능주역)_6293,1.085714286,38
8358,지원152(능주역)_6296,1.208333333,29
8359,지원152(능주역)_6377,1.274193548,79
8360,지원152(도웅리)_6336,1.333333333,8
8361,지원152(도웅리)_4333,1.211864407,143
8362,지원152(도웅리)_1086,1.824074074,197
8363,지원152(도웅리)_1095,1.860465116,240
8364,지원152(도웅리)_4343,1.125,9
8365,지원152(도웅리)_6379,1.138888889,41
8366,지원25_2359,1.294117647,22
8367,지원25_2351,1.260869565,87
8368,지원52_1139,1.222222222,121
8369,지원52_1107,1.252631579,119
8370,지원52_1678,1.203389831,71
8371,지원56_4539,1,15
8372,지원56_1686,1.076923077,14
8373,진곡196_5003,1.043478261,24
8374,진곡196_6056,1.5,24
8375,진곡196_5470,1.086956522,125
8376,진곡196_6024,1,7
8377,진월17_4231,1.119047619,47
8378,진월177_3231,1.141176471,97
8379,진월177_3189,1.285714286,72
8380,진월177_3234,1.066666667,32
8381,진월177_3195,1.108695652,51
8382,진월177_6612,1.360465116,234
8383,진월177_3240,1.322368421,201
8384,진월177_3272,1.452380952,61
8385,진월177_3238,1.5,54
8386,진월177_3282,1.23255814,53
8387,진월177_2171,1,4
8388,진월177_2173,1.413793103,82
8389,진월77_2030,1.022727273,45
8390,진월77_2154,1,7
8391,진월78_2251,1.071428571,15
8392,진월78_3165,1,1
8393,진월78_2265,1.214285714,51
8394,진월79_2173,1.5,6
8395,진월79_4528,1.2,90
8396,첨단09_4007,1.636363636,18
8397,첨단09_4038,1.166666667,35
8398,첨단192_5189,1.272727273,42
8399,첨단192_4457,1.413793103,41
8400,첨단192_6221,1.1,55
8401,첨단193_6253,1,5
8402,첨단193_4060,1.891891892,70
8403,첨단193_4097,1.125,27
8404,첨단193_4483,1.029411765,35
8405,첨단193_6260,1.118644068,66
8406,첨단193_5410,1.4,98
8407,첨단20_4044,1,4
8408,첨단22_2446,1,27
8409,첨단22_4124,1.111111111,50
8410,첨단23_4033,1.294117647,22
8411,첨단23_4065,1.419354839,44
8412,첨단30_2193,1.018867925,54
8413,첨단30_4656,2.9375,47
8414,첨단30_4133,1.166666667,7
8415,첨단40_5015,1.166666667,21
8416,첨단40_5435,1,60
8417,첨단40_5409,1,7
8418,첨단40_4126,1.166666667,42
8419,첨단40_4138,1.607142857,45
8420,첨단92_4008,1,6
8421,첨단92_5429,1.325301205,110
8422,첨단92_5098,1.403508772,80
8423,첨단92_5552,1.333333333,16
8424,첨단92_5413,1.130434783,52
8425,첨단92_5448,1.3875,111
8426,첨단92_5453,1.454545455,80
8427,첨단92_5458,1.456,182
8428,첨단92_5574,1.03125,33
8429,첨단92_5575,1.28125,41
8430,첨단94_4024,1,1
8431,첨단94_5508,1.133333333,34
8432,첨단94_5509,1.4375,46
8433,첨단94_5510,1.064516129,33
8434,첨단94_5396,1,7
8435,첨단94_5539,1.388888889,25
8436,첨단94_5196,1,7
8437,첨단94_5551,1.210526316,23
8438,첨단94_5409,1.1,44
8439,첨단94_5445,1.150537634,107
8440,첨단94_5423,1.173913043,108
8441,첨단94_4124,1.233333333,37
8442,첨단94_5568,1.365853659,112
8443,첨단94_5804,1.095238095,23
8444,첨단94_5579,1.108108108,41
8445,첨단95_4452,1.166666667,140
8446,충효187_4275,1.222222222,22
8447,충효187_1037,1.714285714,48
8448,충효187_6098,1.31884058,91
8449,1187_2193,1.125,9
8450,228(구151화순사평)_6306,1.130434783,52
8451,228(구151화순사평)_2202,1,13
8452,228(화순전대병원)_2178,1.307692308,17
8453,228(화순전대병원)_1074,1.3,13
8454,228(화순전대병원)_2204,1.180555556,85
8455,228(화순전대병원)_6427,1.066666667,16
8456,518_4272,1.333333333,8
8457,518_4028,1,2
8458,518_2227,1,4
8459,518_4302,1.117647059,19
8460,518_4605,1.4,70
8461,금남55_4222,1.1875,57
8462,금남55_3258,1.202531646,95
8463,금남55_3252,1.134328358,76
8464,금남57_4105,1,12
8465,금남59_3263,1.071428571,30
8466,금호36_4226,1.666666667,35
8467,금호46_2240,1.3,13
8468,대촌170_3016,1.322033898,78
8469,대촌270_2127,1,4
8470,대촌70_1110,1,4
8471,대촌70_3045,1.547826087,178
8472,대촌70_3051,1.255319149,59
8473,대촌71_3211,1.1,44
8474,두암181_6081,1.19047619,25
8475,두암181_6189,1.363636364,15
8476,두암81(각화초교)_4222,1.066666667,16
8477,두암81(각화초교)_4592,1.222222222,11
8478,두암81(각화초교)_4179,1.290322581,80
8479,두암81(각화초교)_1066,1.357142857,19
8480,마을700_5003,1.25,25
8481,마을701_5915,1.166666667,21
8482,마을701_5913,1.04,26
8483,마을701_5706,1.266666667,19
8484,마을715(대촌)_3022,1,6
8485,마을715(대촌)_3023,1.388888889,25
8486,마을715(대촌)_3311,1.161290323,36
8487,마을720_5716,1.142857143,24
8488,마을720_5567,1.136363636,25
8489,마을720-1_5461,1,14
8490,마을720-1_5474,1.2,6
8491,마을720-1_5475,1.142857143,8
8492,마을720-1_5910,1.555555556,14
8493,마을763_2315,1.196969697,79
8494,마을777_2001,1.125,9
8495,마을788_4013,1.1,11
8496,마을788_5995,1.333333333,4
8497,마을799_4147,1.226890756,146
8498,마을799_4621,1.170454545,103
8499,마을799_4668,1.291666667,31
8500,마을799_2242,1.164835165,106
8501,매월16_5401,1.173913043,27
8502,매월16_2240,1.25,25
8503,매월61(세하)_2099,1.088888889,49
8504,매월61(세하)_2128,1,1
8505,매월61(칠석)_2093,1.111111111,10
8506,매월61(칠석)_3026,1.289473684,49
8507,매월61(칠석)_4524,1.025641026,40
8508,매월61(칠석)_2141,1.166666667,14
8509,문흥80_4386,1,26
8510,봉선37_5239,3.48,87
8511,봉선76_1108,1.09375,35
8512,봉선76_1176,1.857142857,52
8513,봉선76_3290,1.132075472,60
8514,상무63_2233,1.229166667,59
8515,상무63_4208,1.142857143,16
8516,상무63_2241,1,8
8517,석곡87_4415,1.854545455,102
8518,선운101_5119,1.5,3
8519,선운101_5255,1.027027027,38
8520,선운14_5266,1.52173913,70
8521,송암68_3346,1.173913043,27
8522,송암73_2319,1.375,11
8523,송암74_4310,1,10
8524,송정100_5682,1.065217391,49
8525,송정197_5036,1,17
8526,송정197_5243,1.357142857,76
8527,송정296_5256,1.071428571,60
8528,송정296_5165,1,1
8529,송정33_4011,1.238095238,26
8530,송정33_5006,1.048780488,43
8531,송정93_5256,1.05,21
8532,송정93_5677,1,11
8533,송정96_5471,1.045454545,46
8534,송정96_5010,1.315789474,25
8535,송정96_5024,1,6
8536,송정96_5488,1.128205128,44
8537,송정96_5489,1.208333333,58
8538,송정97_5606,1.208333333,29
8539,송정97_5149,1,6
8540,송정97_5484,1.230769231,32
8541,송정99_3236,1.538461538,40
8542,송정99_3240,2.185185185,59
8543,송정99_5771,1.2,18
8544,송정99_3198,1.142857143,16
8545,송정99_3019,1.5,9
8546,송정99_3159,1.28,32
8547,송정99_3202,1,5
8548,송정99_5030,1.1,11
8549,수완03_5403,1.166666667,14
8550,양산60_4006,1.160493827,94
8551,양산60_4103,1.166666667,14
8552,용봉83_4442,1.115384615,58
8553,용전184_4260,1.19047619,75
8554,용전184_6127,1,14
8555,용전84_4005,1.285714286,27
8556,용전84_6143,1.166666667,14
8557,용전84_4101,1.5,3
8558,용전84_4108,1.065217391,49
8559,용전85_4098,1.090909091,12
8560,용전86_4046,1,12
8561,용전86_4102,1.2875,103
8562,운림50_2129,1,12
8563,운림50_1168,1.173333333,88
8564,운림51_5444,1.175,47
8565,유덕65_2193,1,7
8566,유덕65_2208,1.254545455,69
8567,임곡290_5327,1.185185185,32
8568,임곡290_5328,1,1
8569,임곡290_5339,1,15
8570,임곡290_5287,1,3
8571,임곡290_5149,1.106382979,52
8572,임곡290_5378,1.117647059,19
8573,임곡290_5544,1.142857143,8
8574,임곡290_5391,1,5
8575,임곡89_4142,1,10
8576,임곡89_2064,1.09375,35
8577,임곡89_5335,1.142857143,8
8578,임곡89_2198,1.142857143,8
8579,임곡90_5328,1.363636364,15
8580,임곡90_5090,1,3
8581,임곡91_5687,1,12
8582,임곡91_5102,1,2
8583,임곡91_5445,1.222222222,11
8584,임곡91_4129,1,4
8585,좌석02_6445,1,13
8586,지원15_4619,1,8
8587,지원15_4120,1.363636364,75
8588,지원152(능주역)_1094,1.113207547,59
8589,지원152(능주역)_1075,1.117647059,19
8590,지원152(능주역)_6438,1.105263158,21
8591,지원152(능주역)_6381,1,8
8592,지원25_2221,1.095238095,23
8593,지원52_1072,1.25,5
8594,지원52_1075,1.125,18
8595,지원52_1116,1.035714286,29
8596,지원52_4520,1.071428571,30
8597,지원52_1151,1.11627907,48
8598,지원56_4343,1.189189189,44
8599,지원56_1679,1.071428571,30
8600,진곡196_5027,1.368421053,26
8601,진월79_3286,1,12
8602,첨단192_4437,1.063829787,50
8603,첨단192_4442,1,5
8604,첨단192_5176,1,5
8605,첨단192_4433,1.352941176,23
8606,첨단192_5199,1,7
8607,첨단193_4484,1.8,27
8608,첨단193_6264,1,7
8609,첨단20_5202,1.115384615,29
8610,첨단23_5392,2.1,21
8611,첨단23_4654,1,2
8612,첨단40_4008,1.130434783,26
8613,첨단40_5002,1.047619048,22
8614,첨단40_5175,1,7
8615,첨단40_4129,1,3
8616,첨단92_5116,1.341772152,106
8617,첨단92_5509,1.166666667,21
8618,첨단92_5430,1.781609195,155
8619,첨단92_5543,1,19
8620,첨단92_5553,1.230769231,32
8621,첨단92_5420,1.094339623,58
8622,첨단92_5517,1.111111111,10
8623,첨단92_5322,1,4
8624,첨단94_4116,1,8
8625,첨단94_5422,1.035087719,59
8626,첨단95_4453,1.0625,51
8627,첨단95_4107,1,14
8628,첨단95_4117,1.594594595,59
8629,충효187_6097,1,8
8630,충효187_4195,1.285714286,45
8631,충효187_4631,1.2,18
8632,1187_4298,2.083333333,75
8633,1187-1_1016,1.307692308,17
8634,1187-1_1042,1.256410256,49
8635,1187-1_1056,1.351351351,50
8636,1187-1_4298,2.25,9
8637,1187-1_1129,1.421052632,27
8638,228(구151화순사평)_1175,1,2
8639,228(구151화순사평)_6429,1,2
8640,228(화순전대병원)_6380,1.277777778,69
8641,228(화순전대병원)_6409,1.375,22
8642,518_2189,1.416666667,34
8643,금호46_2118,1.2,12
8644,금호46_5418,1.096774194,34
8645,대촌270_2079,1,28
8646,대촌270_3039,1,27
8647,대촌270_2260,1.136363636,25
8648,대촌69_2037,1.13559322,67
8649,대촌71_3014,1,18
8650,대촌71_2113,1,33
8651,두암181_4217,1.05,21
8652,두암181_6084,1,3
8653,두암81(각화초교)_4282,1,2
8654,두암81(각화초교)_4181,1.041666667,25
8655,두암81(무등파크)_4216,1.103448276,32
8656,두암81(무등파크)_1067,1.184210526,45
8657,마을715(대촌)_3021,1.15,23
8658,마을760_2188,1.142857143,40
8659,마을763_4528,1.545454545,17
8660,마을763_2263,1,9
8661,마을777(우치공원)_4434,1.431372549,73
8662,마을777(우치공원)_4442,1.193548387,37
8663,마을777(우치공원)_4660,1.571428571,11
8664,마을777(우치공원)_4255,1.917355372,232
8665,마을788_4032,1.533333333,23
8666,마을799_4020,1.25,50
8667,마을799_4463,1.157894737,22
8668,마을799_4094,1.705882353,29
8669,마을799_4095,2.738461538,178
8670,매월06_4217,1.25,35
8671,매월26_4090,1,3
8672,매월61(세하)_2026,1.181818182,26
8673,매월61(세하)_4524,1.085714286,38
8674,매월61(칠석)_3068,1.111111111,10
8675,문흥53_4227,1.217391304,28
8676,문흥80_4226,1,16
8677,상무62(상무역행)_5216,1,4
8678,상무63_2355,1,1
8679,상무64_2001,1.2,24
8680,선운101_5227,1,5
8681,송암68_3156,1.333333333,4
8682,송암73_2345,1.076923077,14
8683,송암73_2151,1.095238095,46
8684,송암74_2249,1.611111111,29
8685,송정19_5002,1.11627907,48
8686,송정197_5253,1.125,18
8687,송정197_6244,1.4,7
8688,송정296_5044,1.083333333,13
8689,송정93_5695,1,1
8690,송정96_5013,1.285714286,9
8691,송정96_5163,1.12,28
8692,송정97_5587,1.333333333,4
8693,송정97_5480,1,7
8694,송정97_5489,1.103448276,64
8695,송정98_5165,1,11
8696,송정99_5153,1.307692308,17
8697,송정99_3228,1.142857143,24
8698,송정99_3203,1.2,6
8699,송정99_3166,1.3,13
8700,수완49_5749,1,3
8701,용봉83_4447,1,21
8702,용전184_6116,1.428571429,20
8703,용전184_6420,1,2
8704,용전84_4136,1.214285714,34
8705,운림54_4196,1.109589041,81
8706,임곡290_5206,1.076923077,14
8707,임곡290_5214,1.071428571,15
8708,임곡89_5333,1,2
8709,임곡89_5384,1.219512195,50
8710,임곡89_5178,1.060606061,35
8711,임곡90_5135,1.058823529,18
8712,임곡91_5366,1.25,5
8713,임곡91_5424,1.038461538,27
8714,지원15_4463,1.130434783,26
8715,지원15_4121,1.153846154,30
8716,지원152(능주역)_6286,1,2
8717,지원152(능주역)_1087,1.769230769,23
8718,지원152(능주역)_6299,1.071428571,15
8719,지원152(능주역)_6620,1.2,90
8720,지원152(능주역)_6301,1,6
8721,지원152(도웅리)_1082,1,37
8722,지원152(도웅리)_6352,1.142857143,8
8723,지원152(도웅리)_1152,1.058823529,18
8724,지원56_4510,1.133333333,17
8725,진곡196_6021,1.2,12
8726,진월17_2118,1.105263158,42
8727,진월177_3232,2.181818182,48
8728,진월75_5158,1.133333333,34
8729,진월75_5005,1.417721519,112
8730,진월75_3346,1.19047619,25
8731,진월78_3168,1.05,21
8732,진월79_2163,1.153846154,15
8733,진월79_4524,1,4
8734,진월79_3287,1.058823529,36
8735,첨단192_5170,1,15
8736,첨단193_4025,1,6
8737,첨단23_4592,1.2,18
8738,첨단23_4032,1,10
8739,첨단30_4065,1.047619048,22
8740,첨단92_5094,1.034482759,30
8741,첨단92_5521,1.44,36
8742,첨단92_4117,1.425531915,67
8743,첨단92_5459,1.292307692,84
8744,첨단94_5543,1.217391304,28
8745,충효187_4264,1.352941176,23
8746,충효187_4326,1.125,9
8747,충효188_4288,1.428571429,20
8748,1187-1_1014,1,29
8749,1187-1_4299,1.571428571,11
8750,1187-1_4631,1.2,6
8751,228(구151화순사평)_1094,1.176470588,20
8752,228(화순전대병원)_2193,1,17
8753,518_4225,1,16
8754,518_4283,1.136363636,25
8755,518_4300,1.125,9
8756,금남57_4021,1.4,7
8757,금호46_2318,1.027027027,38
8758,대촌170_6417,1.166666667,7
8759,대촌170_6026,1.19047619,25
8760,대촌170_3065,1.285714286,9
8761,대촌71_2109,1,5
8762,대촌71_3075,1,21
8763,두암181_4221,1.192307692,31
8764,두암181_4566,1.151515152,38
8765,두암81(무등파크)_1069,1.181818182,13
8766,마을777(우치공원)_4339,1.2,12
8767,마을777(우치공원)_4344,1,4
8768,마을799_2132,1.297297297,48
8769,마을799_4089,1,17
8770,마을799_2237,1.254545455,69
8771,마을799_2241,1.11627907,48
8772,문흥53_4225,1,1
8773,봉선76_1101,1,3
8774,상무62_2327,1.205128205,47
8775,상무62_2240,1.666666667,5
8776,상무62_2241,1,3
8777,상무63_2237,1,21
8778,상무64_2211,1,15
8779,상무64_2144,1,1
8780,석곡87_1049,1,16
