idx,name,i,r,dong_name,dist
532,농산물품질관리원,5656,송정33,쌍암동,광산구
533,상수도광산사업소,5268,첨단20,우산동, 북구 
534,상수도광산사업소,5268,첨단20,우산동, 광산구 
535,노대,3233,진월177,노대동,노대동
536,월산마을,3179,매월06,월산4동, 남구 
537,도로교통공단 대신파크,4379,운림35,용봉동, 북구 
538,금남로5가역,1113,매월61(칠석),금남로5가,금남로5가
539,경신여고,4434,운림51,운암2동, 북구 
540,시립장애인복지관,4157,송정29,동림동, 북구 
541,광주고/419역사관,1003,419,계림1동, 동구 
542,5.18기념문화센터,2062,상무64,상무1동, 서구 
543,월산마을,2291,진월77,월산4동, 남구 
544,흑석사거리(서),5579,선운101,흑석동,흑석동
545,동구노인종합복지관,1015,1187,동명동, 동구 
546,금호시영아파트,2010,순환01(운천저수지),금호1동, 서구 
547,월산마을,2291,송암31,월산4동, 남구 
548,대인시장(동),1007,송정98,계림1동, 동구 
549,첨단라인8차아파트,5448,봉선27,월계동,월계동
550,금호타운아파트,3148,진월177,진월동, 남구 
551,신가동,5303,문흥39,운남동, 광산구 
552,교대금호어울림,4562,운림35,풍향동, 북구 
553,광주은행북부지점,4510,봉선37,유동,유동
554,힐스테이트 각화,4655,첨단23,각화동,각화동
555,광림초교입구,2451,양산60,운암1동, 북구 
556,대인시장(서),1115,두암81(각화초교),대인동,대인동
557,서영대,4428,수완49,운암1동, 북구 
558,염주맨션,2303,매월26,화정3동, 서구 
559,비아호반아파트,5102,첨단20,비아동, 광산구 
560,대광여고,3210,마을715(대촌),주월1동, 남구 
561,보건대입구,5172,봉선27,신창동, 광산구 
562,대성여고,3235,진월177,진월동, 남구 
563,광주기아챔피언스필드,4490,매월16,임동, 북구 
564,무등산국립공원(증심사),1162,운림54,운림동,운림동
565,양동시장역(북),2168,금호36,양동, 서구 
566,건강협회,2052,수완12,농성2동, 서구 
567,백운광장,3212,송암31,주월1동, 남구 
568,롯데칠성,4031,첨단23,양산동, 북구 
569,고려고,4251,매월26,삼각동, 북구 
570,월산5동,3185,매월06,월산5동, 남구 
571,현대자동차,2051,첨단09,광천동, 서구 
572,국립아시아문화전당(구.도청),1123,금남57,금남로2가,동구
573,광주은행북부지점,4510,문흥39,유동,유동
574,상무지구입구,2228,첨단20,치평동, 서구 
575,운암초교,4433,상무63,운암3동, 북구 
576,경신여고,4435,송암47,운암2동, 북구 
577,광산구청,5217,선운101,송정2동, 광산구 
578,농산물품질관리원,5656,첨단22,쌍암동,광산구
579,산정중입구,5567,문흥18,산정동,산정동
580,마재부영아파트,2025,마을760,금호2동, 서구 
581,산동교,5176,송정29,신창동, 광산구 
582,말바우시장(서),4417,문흥80,우산동, 북구 
583,말바우시장(서),4417,문흥80,우산동, 광산구 
584,근형기업,5901,마을700,옥동,옥동
585,양동시장역(남),2165,송정19,양동, 서구 
586,송정파출소(북),5208,송정29,신촌동,신촌동
587,광주고/419역사관,1003,문흥39,계림1동, 동구 
588,동림I.C입구,4142,봉선37,동림동, 북구 
589,일곡삼호아파트,4580,송정29,일곡동, 북구 
590,화정중,2300,매월61(세하),화정2동, 서구 
591,백운광장,3213,진월177,주월1동, 남구 
592,송정모아아파트,5150,첨단40,송정1동, 광산구 
593,광주인력개발원,5218,상무62,소촌동,소촌동
594,법원입구,1057,일곡28,지산1동, 동구 
595,광산중,5271,송정29,우산동, 북구 
596,광산중,5271,송정29,우산동, 광산구 
597,전남대동문,4408,419,용봉동, 북구 
598,기아차정문,2007,첨단30,내방동,내방동
599,신용중입구,4621,첨단22,신용동, 북구 
600,신세계백화점,2276,송암68,화정1동, 서구 
601,솔뫼타운,2273,선운14,내방동,내방동
602,동곡,5017,진곡196,하산동,광산구
603,건국동파출소,4001,용전84,본촌동,본촌동
604,동천동행정복지센터,4144,마을799,동천동, 서구 
605,가마,5031,송정197,명도동,광산구
606,충장치안센터,1136,수완12,충장로4가,동구
607,문화전당역,1042,금남55,남동,남동
608,동구문화센터,1108,지원52,지원1동, 동구 
609,양지마을,4611,일곡10,일곡동, 북구 
610,신창초교,5194,수완12,신창동, 광산구 
611,일곡초교,4481,송정29,일곡동, 북구 
612,까치고개,3189,수완12,백운2동, 남구 
613,신용중입구,4620,송정33,신용동, 북구 
614,전남대병원/남광주시장,1146,지원45,학동, 동구 
615,삼성콜센터,4531,송정19,중흥1동, 북구 
616,호남대,5265,송정197,서봉동,서봉동
617,수문초교입구,5854,선운101,신창동, 광산구 
618,동천마을1단지,4153,송정98,동천동, 서구 
619,비아119안전센터(서),5098,첨단20,도천동,도천동
620,대우디오빌,2344,선운14,치평동, 서구 
621,무양서원입구,5431,마을720,월계동,월계동
622,연진회미술원,1100,운림51,운림동,운림동
623,고내입구,4007,운림51,월출동,월출동
624,효동초교입구,4551,진월07,중흥2동, 북구 
625,기아자동차,2186,송암47,내방동,내방동
626,대광여고,3209,송암73,주월1동, 남구 
627,풍향시장,4569,봉선27,풍향동, 북구 
628,월곡일신아파트,5313,첨단40,월곡1동, 광산구 
629,화정중흥파크,2284,수완12,농성1동, 서구 
630,운천저수지,2089,순환01(운천저수지),상무2동, 서구 
631,소촌서라아파트,5246,봉선37,소촌동,소촌동
632,김대중컨벤션센터(마륵)역(북),2328,순환01(운천저수지),마륵동,마륵동
633,모아2차아파트,3106,봉선37,봉선1동, 남구 
634,동광주진입로,4221,첨단23,각화동,각화동
635,정부광주지방합동청사입구,4125,금호46,쌍암동,광산구
636,쌍암공원,5402,매월16,첨단1동, 광산구 
637,전남대스포츠센터,4407,진월07,용봉동, 북구 
638,광주농수산물유통센터(서),5730,수완12,신가동, 광산구 
639,월곡일신아파트,5314,마을720,월곡1동, 광산구 
640,광천E편한세상,2180,첨단30,내방동,내방동
641,금호도개공아파트,2018,송암74,금호1동, 서구 
642,운암시장,4448,용봉83,운암2동, 북구 
643,한국국토정보공사,2237,선운14,치평동, 서구 
644,서구문화센터,2031,송암74,금호2동, 서구 
645,진월남양휴튼,3279,금남59,진월동, 남구 
646,롯데백화점,1119,대촌70,금남로5가,금남로5가
647,양림휴먼시아1차,3080,송정98,방림1동, 남구 
648,영광통,5260,진곡196,소촌동,소촌동
649,북구청,4554,일곡38,중흥3동, 북구 
650,용두주공,4085,첨단23,용두동,용두동
651,동강대,4564,문흥80,풍향동, 북구 
652,송정공원역,5149,진월75,송정1동, 광산구 
653,봉선2동행정복지센터,3255,봉선37,봉선2동, 남구 
654,동천마을3단지,4149,문흥39,동천동, 서구 
655,양산호수공원,4079,첨단95,양산동, 북구 
656,양림휴먼시아2차,3079,지원25,방림1동, 남구 
657,동구문화센터,1108,지원45,지원1동, 동구 
658,운천초교,2236,일곡38,치평동, 서구 
659,소촌라인2차아파트,5691,첨단40,소촌동,소촌동
660,박물관입구,4454,용전84,매곡동, 북구 
661,첨단종점,4117,운림51,월출동,월출동
662,학동증심사입구역,1151,지원25,학동, 동구 
663,광주종합버스터미널,2001,문흥39,광천동, 서구 
664,금호도개공아파트,2018,매월16,금호1동, 서구 
665,극락강역입구,5291,문흥39,운남동, 광산구 
666,광암교입구,4438,봉선37,운암2동, 북구 
667,서산초교,4371,용전184,오치1동, 북구 
668,임동한국아델리움1차,4506,첨단95,임동, 북구 
669,쌍촌현대아파트,2072,선운14,상무1동, 서구 
670,수완모아엘가,5745,마을700,수완동, 광산구 
671,송정초교,5011,첨단40,도산동, 광산구 
672,송정공원역,5254,진곡196,신촌동,신촌동
673,삼각그린타운,4255,금남57,삼각동, 북구 
674,남부대,5428,첨단22,산월동,산월동
675,비아119안전센터(서),5099,마을700,도천동,도천동
676,동천마을3단지,4149,송정98,동천동, 서구 
677,기아자동차,2270,송암31,화정1동, 서구 
678,광주학생독립운동기념관,2077,송암73,상무2동, 서구 
679,학동증심사입구역,1151,운림51,학동, 동구 
680,경신여고,4435,수완49,운암2동, 북구 
681,북성중,4493,운림51,임동, 북구 
682,운암시장,4448,봉선27,운암2동, 북구 
683,문산중,4228,문흥53,문흥1동, 북구 
684,봉산중,5584,일곡10,산월동,산월동
685,육판리,1080,지원152(도웅리),내남동,내남동
686,송정한전,5255,선운101,운수동,운수동
687,일곡사거리,4475,진월07,일곡동, 북구 
688,광산구청,5153,송정97,소촌동,소촌동
689,쌍촌시영아파트,2084,매월61(칠석),상무2동, 서구 
690,신창중,5111,송암72,신창동, 광산구 
691,봉선라인광장,3111,금남59,봉선1동, 남구 
692,염주주공,2308,매월26,화정3동, 서구 
693,비엔날레주차장,4648,송정33,매곡동, 북구 
694,문화전당역,1042,518,남동,남동
695,산정중입구,5566,송암68,산정동,산정동
696,제일맨션,3188,운림50,월산5동, 남구 
697,구남구청,3117,송정98,봉선2동, 남구 
698,서구청,2059,송정19,농성2동, 서구 
699,월전마을,5911,마을700,월전동,광산구
700,교육대,4561,문흥80,풍향동, 북구 
701,화정중흥파크,2283,지원25,화정1동, 서구 
702,신암마을,2248,진월75,풍암동, 서구 
703,광주송정역,5158,선운101,송정2동, 광산구 
704,수완양우내안애,5735,마을700,수완동, 광산구 
705,운암초교,4460,금남58,운암1동, 북구 
706,용전입구,4618,지원15,용전동,용전동
707,송정파출소(북),5209,송정98,신촌동,신촌동
708,신창중,5112,운림51,수완동, 광산구 
709,신용두,4054,용전84,용두동,용두동
710,산월초교입구,5440,첨단40,월계동,월계동
711,광주세무서,1134,매월06,호남동,동구
712,4.19기념관,1005,송정19,계림1동, 동구 
713,서암기계,5928,마을700,안청동,안청동
714,오치주공,4373,문흥53,오치2동, 북구 
715,풍암우미아파트,2263,금남59,풍암동, 서구 
716,중앙일보,5550,첨단94,장덕동,장덕동
717,동구청,1044,운림54,광산동,광산동
718,염주주공,2308,첨단20,화정3동, 서구 
719,금호아파트,4215,첨단23,각화동,각화동
720,동성고,3240,진월75,진월동, 남구 
721,도현,5510,첨단20,진곡동,광산구
722,풍영정입구,5178,문흥39,운남동, 광산구 
723,4수원지,4263,1187,청풍동,청풍동
724,광주역(동),4529,금남57,중흥1동, 북구 
725,현대아파트,4426,문흥18,우산동, 북구 
726,현대아파트,4426,문흥18,우산동, 광산구 
727,율곡초교,1033,진월17,두암3동, 북구 
728,경암근린공원,5802,첨단20,하남동, 광산구 
729,명진고,5713,수완49,신가동, 광산구 
730,서방시장(남),4566,운림54,풍향동, 북구 
731,운암중,4459,송암72,운암3동, 북구 
732,광주농수산물유통센터(북),5743,수완12,신가동, 광산구 
733,조선대장미원,1178,석곡87,서석동,서석동
734,국립아시아문화전당(구.도청),1122,금남55,금남로1가,금남로1가
735,풍암한신아파트,2269,지원45,풍암동, 서구 
736,마재대주아파트,2024,진월75,금호2동, 서구 
737,동산아파트,1058,금호36,지산2동, 동구 
738,송하삼익아파트,3159,대촌70,송하동,송하동
739,조선대공과대학,1148,운림35,학동, 동구 
740,솔뫼타운,2273,송암72,내방동,내방동
741,서구문화센터,2031,순환01(운천저수지),금호2동, 서구 
742,선운휴먼시아,5850,선운14,선암동,선암동
743,체육고/폴리텍대학,4462,문흥53,운암3동, 북구 
744,운암3단지,4432,운림51,운암3동, 북구 
745,광신스크랩,5925,마을700,오선동,오선동
746,말바우시장(서),4417,두암81(각화초교),우산동, 북구 
747,말바우시장(서),4417,두암81(각화초교),우산동, 광산구 
748,화정역,2282,지원56,화정2동, 서구 
749,CBS방송국,2013,금호36,금호1동, 서구 
750,풍암사거리(동),2260,진월17,금호2동, 서구 
751,마재부영아파트,2025,지원45,금호2동, 서구 
752,신안교,4338,송암72,신안동, 북구 
753,광주박물관,4200,송정33,매곡동, 북구 
754,송원대,3162,송암47,송하동,송하동
755,진월대주아파트,3242,진월177,진월동, 남구 
756,비아동주민센터(앞),5936,마을700,비아동, 광산구 
757,동림푸른마을,4152,수완12,동림동, 북구 
758,송정호반아파트,5012,진곡196,도산동, 광산구 
759,봉선삼익아파트(남),3125,지원56,봉선2동, 남구 
760,매곡삼익아파트,4205,상무63,매곡동, 북구 
761,금구중,5292,봉선37,운남동, 광산구 
762,어등초교,5309,첨단20,우산동, 북구 
763,어등초교,5309,첨단20,우산동, 광산구 
764,전남대공과대학,4411,일곡38,용봉동, 북구 
765,대성초교,3138,진월07,서동,서동
766,운천저수지,2088,첨단20,상무2동, 서구 
767,남광주역,1142,봉선37,학동, 동구 
768,다사로움1차아파트,5716,송암68,산정동,산정동
769,향토음식박물관,4488,일곡10,일곡동, 북구 
770,벽파정,5336,임곡89,고룡동,광산구
771,국립아시아문화전당(구.도청),1122,지원45,금남로1가,금남로1가
772,양동시장역(북),2167,마을760,양동, 서구 
773,말바우시장(서),4416,봉선27,우산동, 북구 
774,말바우시장(서),4416,봉선27,우산동, 광산구 
775,대덕훼미리아파트,5962,송정33,우산동, 북구 
776,대덕훼미리아파트,5962,송정33,우산동, 광산구 
777,김대중컨벤션센터(마륵)역,2131,대촌69,마륵동,마륵동
778,남부대,5428,첨단30,산월동,산월동
779,백운우체국,3093,수완12,백운2동, 남구 
780,송정공원역,5254,송정100,신촌동,신촌동
781,살레시오여고,1017,순환01(시청행),동명동, 동구 
782,금호시영아파트,2010,진월77,금호1동, 서구 
783,도산역,5008,좌석02,도산동, 광산구 
784,동성고,3241,진월78,진월동, 남구 
785,우산시영2단지(동),5282,송정33,우산동, 북구 
786,우산시영2단지(동),5282,송정33,우산동, 광산구 
787,소촌금호아파트,5244,진곡196,소촌동,소촌동
788,신창동우체국,5191,마을720,신가동, 광산구 
789,롯데백화점,4520,일곡38,북동,북동
790,송암공단입구,3156,송암47,송하동,송하동
791,도로교통공단 대신파크,4379,지원15,용봉동, 북구 
792,서광주우체국,2301,송암47,화정3동, 서구 
793,만호초교,2318,금호46,금호1동, 서구 
794,우치공원,4094,매월26,생용동,북구
795,석산고,3098,금남55,백운2동, 남구 
796,동산교차로(북),2119,금호36,매월동,매월동
