idx,i,dis_5159,dis_5745,dis_5445,dis_4475,dis_4406,dis_2002,dis_2232,dis_1130,dis_3236,time
213,2094,6.580102581,8.486360844,10.67780476,9.873807256,7.714604762,4.885449528,4.344384769,6.047109007,3.49545634,18_20
214,2097,6.622599691,8.916989424,11.17914321,10.42202783,8.227753875,5.433276217,4.853815702,6.446192249,3.661022142,18_20
215,2099,5.837572958,8.738780199,11.2125946,10.88083246,8.894263938,5.923754307,4.981591275,7.29917009,4.589869384,18_20
216,2100,5.816741833,8.772599334,11.25853209,10.94509864,8.962805283,5.989590618,5.034908066,7.365470978,4.643781413,18_20
217,2103,4.164253488,7.644652324,10.40725432,10.85627137,9.358498207,6.121265833,4.571456508,8.290222056,6.030066539,18_20
218,2106,3.764428392,6.97177412,9.765967036,10.40339935,9.084659474,5.78871115,4.06695408,8.250363382,6.260239869,18_20
219,2109,5.545677101,8.790269723,11.35702261,11.2033521,9.291187761,6.270300607,5.197631436,7.744592807,5.027109823,18_20
220,2117,5.136911566,5.360291917,7.67311448,7.866213421,6.726688979,3.380921171,1.551211041,6.490208451,5.592005887,18_20
221,2119,5.550444772,7.560174623,9.933187014,9.631069625,7.820127715,4.717138178,3.675480684,6.584600074,4.449550104,18_20
222,2120,5.742723248,7.769448153,10.11246603,9.713942992,7.829648103,4.775017868,3.832046459,6.500905827,4.269804831,18_20
223,2126,3.673800177,6.403199814,9.185958256,9.909787923,8.718901811,5.393175443,3.556728706,8.073515851,6.328436485,18_20
224,2129,3.569457546,5.671115132,8.466213297,9.377134587,8.396576734,5.049942117,3.03124858,8.02430337,6.600230539,18_20
225,2131,4.402545595,5.479153366,8.042866188,8.58379101,7.512721285,4.16690576,2.228927727,7.189958505,6.001656397,18_20
226,2132,4.426553612,5.4990163,8.055406639,8.578478925,7.496651266,4.151252277,2.224667039,7.16519471,5.972859457,18_20
227,2133,3.739333117,5.611781344,8.364171273,9.205591213,8.21040163,4.863811868,2.855529037,7.850917263,6.475040552,18_20
228,2134,3.73983122,5.64253721,8.39460863,9.227852265,8.223211398,4.876891059,2.876631211,7.851657731,6.461827884,18_20
229,2143,4.128294969,5.591905206,8.237915864,8.888448257,7.827875797,4.482646685,2.532032168,7.460572303,6.15785772,18_20
230,2144,4.127549906,5.56485784,8.2110123,8.869040762,7.817254358,4.471592995,2.512620155,7.461243184,6.171407056,18_20
231,2145,4.767452418,5.42112676,7.865983859,8.234730499,7.125467903,3.779941232,1.89192006,6.836289254,5.777693608,18_20
232,2146,4.832720448,5.376022426,7.797867248,8.145859811,7.043280021,3.697178381,1.803914421,6.778346961,5.763734734,18_20
233,2155,6.223365833,8.6382609,10.9757468,10.40320388,8.32286222,5.424236065,4.675249832,6.676914043,4.013188555,18_20
234,2158,9.642351278,7.396693523,7.874440481,4.99193612,2.425171938,1.402666536,3.68153376,2.569501174,4.458619681,18_20
235,2159,9.676435179,7.365161649,7.809526996,4.899809849,2.348441894,1.399704578,3.694706304,2.608638695,4.548813805,18_20
236,2163,9.690398892,7.913277413,8.552594552,5.686140906,2.892867752,1.847869611,3.939181412,2.095530598,3.745352015,18_20
237,2164,9.625487148,7.859489183,8.517232144,5.690576453,2.927602786,1.794495858,3.875554755,2.15674333,3.746322117,18_20
238,2165,10.01521016,8.088688971,8.601817851,5.525887545,2.61047366,2.038832981,4.211507553,1.876746258,3.905206182,18_20
239,2166,10.03139538,8.109709701,8.62124662,5.537013547,2.612329406,2.059736718,4.230986758,1.855773384,3.895340242,18_20
240,2167,10.08364401,8.113959245,8.595875033,5.474089841,2.536123065,2.073127523,4.264070173,1.848195797,3.961699997,18_20
241,2168,10.08727568,8.128697399,8.61415222,5.492260395,2.549625011,2.086152076,4.273045044,1.833730074,3.944163312,18_20
242,2170,10.13504652,8.09155118,8.533673486,5.370146545,2.426260106,2.067521764,4.285465722,1.872545038,4.068884551,18_20
243,2172,10.46218638,8.707055562,9.197517418,5.923290014,2.789523973,2.650106421,4.770377431,1.268019855,3.598717968,18_20
244,2173,10.47512697,8.625159636,9.075449009,5.772446614,2.643981142,2.579267033,4.735801567,1.337525973,3.746244772,18_20
245,2174,6.571012818,4.368163915,5.979484184,5.84065607,5.168034155,2.018786326,0.51706045,5.852171115,6.171119989,18_20
246,2175,6.537365002,4.413457161,6.04660997,5.898822552,5.192512537,2.019702777,0.457635267,5.836086514,6.11896862,18_20
247,2176,7.278730761,5.045952071,6.314772316,5.455741709,4.426754554,1.203690261,1.150653648,5.052023135,5.624373697,18_20
248,2177,7.413923498,5.114721903,6.313382557,5.347981758,4.291635585,1.08211462,1.285319836,4.951180294,5.602138901,18_20
249,2178,7.470286069,4.751842475,5.851231962,5.040233941,4.286308742,1.32614862,1.374038654,5.240982757,6.053059298,18_20
250,2179,7.496478101,4.789502818,5.878261331,5.032308525,4.255269092,1.287787196,1.394157903,5.202617931,6.022929858,18_20
251,2180,8.243456546,5.507593506,6.262887257,4.644882283,3.468643069,0.619061859,2.11064986,4.454351983,5.642563808,18_20
252,2181,8.276672304,5.52645261,6.264575865,4.618635262,3.435743494,0.615738846,2.143854495,4.435508055,5.645349634,18_20
253,2183,6.97849304,4.296792903,5.654692531,5.362878601,4.821610029,1.844847565,0.998109169,5.75106713,6.351650235,18_20
254,2185,6.800348499,4.128662743,5.586990018,5.48759654,5.021026193,2.044774701,0.911306735,5.945883147,6.477144332,18_20
255,2186,8.041086071,6.027887646,7.047184144,5.392791025,3.741695034,0.426206453,2.040545314,4.040406247,4.834863181,18_20
256,2187,8.28018285,5.651410992,6.422094654,4.726500429,3.424783508,0.459206931,2.152255251,4.311926956,5.486703488,18_20
257,2189,7.689307717,5.409991634,6.497723562,5.250694392,4.01752381,0.759541656,1.578550126,4.63042608,5.389606282,18_20
258,2191,6.976433198,4.727799179,6.132785814,5.59156306,4.739825663,1.56154355,0.847244943,5.40930699,5.876659788,18_20
259,2192,6.948417704,4.761360133,6.18681344,5.643088009,4.76355526,1.563883655,0.81612653,5.396299951,5.831902551,18_20
260,2194,7.775869779,5.055812605,6.012409738,4.873548815,3.957361347,1.009607025,1.652175204,4.918277152,5.869333733,18_20
261,2195,6.262767982,3.915455786,5.694995753,5.980741042,5.54775741,2.479820549,0.641770819,6.333455106,6.602819495,18_20
262,2197,7.11678384,4.600085663,5.903905459,5.360075628,4.628896701,1.562058151,1.023688582,5.458452523,6.065684872,18_20
263,2198,7.132076832,4.605585725,5.900512975,5.345810061,4.614153621,1.551348107,1.038961893,5.449240381,6.065388622,18_20
264,2199,6.467942051,3.928347057,5.585916043,5.770370564,5.364580013,2.349873792,0.765324092,6.230728753,6.613579723,18_20
265,2201,7.984510871,5.256735713,6.120567081,4.765726185,3.7377017,0.817959396,1.853836748,4.709217196,5.763156519,18_20
266,2203,7.258152662,4.560218626,5.768418091,5.177356871,4.514009141,1.540770795,1.193908656,5.453481055,6.16978174,18_20
267,2204,7.300890979,4.58089239,5.764154529,5.139433791,4.472403099,1.511973388,1.234774458,5.425878508,6.165975356,18_20
268,2205,7.339254408,5.553085012,6.873501038,5.782487635,4.409800409,1.063696706,1.354706859,4.67512133,5.068270132,18_20
269,2206,7.749888175,5.832264396,6.975543216,5.553459294,4.019055557,0.676719303,1.757051204,4.296183524,4.912228745,18_20
270,2209,4.533236332,4.939391011,7.467118623,8.11790109,7.225383169,3.885491978,1.773962196,7.147717983,6.250975814,18_20
271,2211,4.366730307,4.976824144,7.558925864,8.281639707,7.398514566,4.057892091,1.943198346,7.297062443,6.336864872,18_20
272,2212,4.386493682,4.975630668,7.551300619,8.264268768,7.37867289,4.037999861,1.924802845,7.278416315,6.324036425,18_20
273,2213,5.245089913,5.116070131,7.382412604,7.598075665,6.54422243,3.198126724,1.262893162,6.443558617,5.715792175,18_20
274,2214,5.241012482,5.148893138,7.417396414,7.623844235,6.556676698,3.210105068,1.292368427,6.438665261,5.69258506,18_20
275,2215,4.785965829,4.862796132,7.303520897,7.85287317,6.958289715,3.621225642,1.503921749,6.933323309,6.151560413,18_20
276,2216,4.769864889,4.843764367,7.290865127,7.85607281,6.971349817,3.635304124,1.509350223,6.953901716,6.175204134,18_20
277,2217,5.457282511,4.232194896,6.419536284,6.911473175,6.256383413,3.000051761,0.682907567,6.637140398,6.387971281,18_20
278,2220,5.953513276,5.069609941,7.035415942,6.890774818,5.797920795,2.455277634,0.703260734,5.853705591,5.501455101,18_20
279,2223,5.218124164,4.87850312,7.153813922,7.471909123,6.523420416,3.185970108,1.116317998,6.540004446,5.916012234,18_20
280,2224,5.147472749,5.331132725,7.639253633,7.835695485,6.706166671,3.359924973,1.518030711,6.485343379,5.60673647,18_20
281,2225,5.088796697,4.748233123,7.076479429,7.514815743,6.636291481,3.30673525,1.163391269,6.699467104,6.081447825,18_20
282,2227,4.730992078,3.920750382,6.450162765,7.482702932,7.012621903,3.779635066,1.458243683,7.401210414,6.964178226,18_20
283,2228,5.47491592,5.308364125,7.489551889,7.519279601,6.358933784,3.012561145,1.251660486,6.187545486,5.460831855,18_20
284,2229,5.308001144,4.411287063,6.658149126,7.135303289,6.396807566,3.106016415,0.832885607,6.6599041,6.275487572,18_20
285,2230,5.228834648,4.371078264,6.653847446,7.191297164,6.476364499,3.188848181,0.907713859,6.743822685,6.340534641,18_20
286,2231,5.222767286,4.344109944,6.6307669,7.184688256,6.483033433,3.199129478,0.911629065,6.762152199,6.366609948,18_20
287,2232,6.132835491,4.48056969,6.335670587,6.35643141,5.575771757,2.321684225,0,6.022330568,6.035146548,18_20
288,2233,6.13881785,4.470093169,6.321834227,6.344905495,5.570490961,2.319405947,0.014197003,6.02487517,6.04514166,18_20
289,2234,4.655199038,4.563072098,7.064205087,7.807395354,7.054918878,3.738935896,1.514267474,7.156069207,6.45910509,18_20
290,2235,4.769572156,4.568077484,7.026283262,7.708005174,6.94076574,3.624605877,1.403826943,7.050796279,6.390402576,18_20
291,2236,5.306112408,4.611610293,6.853625745,7.238147691,6.404189621,3.088974719,0.891535442,6.56867844,6.101696678,18_20
292,2237,5.479437156,4.421392228,6.591980313,6.976320632,6.22556748,2.939188168,0.660887128,6.519245283,6.209356713,18_20
293,2238,5.511396693,4.373698959,6.531043667,6.922693261,6.194879845,2.917270769,0.622876695,6.519382709,6.243151891,18_20
294,2239,5.352438798,4.777230356,6.997920825,7.286828386,6.372385917,3.042567893,0.930546754,6.461519856,5.942686342,18_20
295,2240,5.354573045,4.747685868,6.967608446,7.267782886,6.366835075,3.039433289,0.911369755,6.471407239,5.966813762,18_20
296,2241,5.563493176,4.222279938,6.360423306,6.804052269,6.15274667,2.904653698,0.58375005,6.56370853,6.368460614,18_20
297,2242,5.586338973,4.201266768,6.32937781,6.772805348,6.132336611,2.889864387,0.568187064,6.559189311,6.3824458,18_20
298,2243,7.591294392,9.444820067,11.48720541,10.25867015,7.803156592,5.306855638,5.166547622,5.720459356,2.701544327,18_20
299,2244,7.644414823,9.463332314,11.49080996,10.23404522,7.764661048,5.287098059,5.173805107,5.667177221,2.640244588,18_20
300,2245,6.712985473,8.20465256,10.29525494,9.377455862,7.212262009,4.38844311,3.961333467,5.614906722,3.284756957,18_20
301,2246,6.824662514,8.232562634,10.28837679,9.307848506,7.112913041,4.319357778,3.958628236,5.491657608,3.17051828,18_20
302,2247,8.62053199,9.402410736,11.03243739,9.153046018,6.436415908,4.386848775,4.933595924,4.149051428,1.374923792,18_20
303,2248,8.627347913,9.430306936,11.0651554,9.187951767,6.468984895,4.421749812,4.96249562,4.172741495,1.366901403,18_20
304,2250,7.36323025,9.239470053,11.31626271,10.18061943,7.787061207,5.212868421,4.987952564,5.792121009,2.871687665,18_20
305,2251,8.553581392,8.772651307,10.25852284,8.291779953,5.624416016,3.542216043,4.292791347,3.579596221,1.747150083,18_20
306,2252,8.539239072,8.79304545,10.29085399,8.336966912,5.671460447,3.582007389,4.312741039,3.618614134,1.731804994,18_20
307,2253,7.476168109,7.583590006,9.246835091,7.824229321,5.584394343,2.856941085,3.108573473,4.245799338,2.979084054,18_20
308,2254,7.488044096,7.605775662,9.268741998,7.83973198,5.592567227,2.873977095,3.130871932,4.240447576,2.958067951,18_20
309,2255,8.455107562,9.097486399,10.71418517,8.872755641,6.208519322,4.079411915,4.624916066,4.04564069,1.579400516,18_20
310,2256,8.468288945,9.101709311,10.71397075,8.865065537,6.197332951,4.075004278,4.628534124,4.030762677,1.56863925,18_20
311,2257,6.832807215,8.653560985,10.79109132,9.863413122,7.62971973,4.875396027,4.4555464,5.874387933,3.251388086,18_20
312,2258,7.759787527,8.63125511,10.4163121,8.924758074,6.464266498,4.0032601,4.1979463,4.575915552,2.252911679,18_20
313,2259,7.765716044,8.660159416,10.44973466,8.959121726,6.494720777,4.038304217,4.228848067,4.594615121,2.242316915,18_20
314,2260,6.562868375,8.266990622,10.42240765,9.599773486,7.464088336,4.611920154,4.087137223,5.865671964,3.455564233,18_20
315,2261,6.54906482,8.309774235,10.47806416,9.668675057,7.532182742,4.680950084,4.143363969,5.922103622,3.480127041,18_20
316,2262,8.340792398,8.869289709,10.47367224,8.659927334,6.037661805,3.846645981,4.393980403,3.977235471,1.753029881,18_20
317,2263,8.350283198,8.870601321,10.47128543,8.651781167,6.027074818,3.84084761,4.394869679,3.96479343,1.747162394,18_20
318,2264,7.25684783,8.328010543,10.24199037,9.014633626,6.705786719,4.042015726,3.953213013,4.996943618,2.745711818,18_20
319,2265,7.20165198,8.285531365,10.21159327,9.012325998,6.721410929,4.03619618,3.917536712,5.035515836,2.801376076,18_20
320,2266,8.298832635,9.261478838,10.98646954,9.278301802,6.646550362,4.439853699,4.813798719,4.461428045,1.697917881,18_20
321,2267,8.344683646,9.295542198,11.01081242,9.281342037,6.636973092,4.451583304,4.845320889,4.433571307,1.652173824,18_20
322,2268,7.914985922,8.914739603,10.70631916,9.167481129,6.647939732,4.26631541,4.486681024,4.636090117,2.079057495,18_20
323,2269,7.906383973,8.916554911,10.71201154,9.178840372,6.661332695,4.276267803,4.490026577,4.650298254,2.087614403,18_20
324,2270,8.051465026,5.980887018,6.982231748,5.332549567,3.715809065,0.382152644,2.030287478,4.071422364,4.900508771,18_20
325,2271,7.224313996,5.895736017,7.339300569,6.220337567,4.644227976,1.339014612,1.513269726,4.563920326,4.654383953,18_20
326,2272,8.250103842,6.692442361,7.764282885,5.867712442,3.806503753,0.956012469,2.500989815,3.526464039,4.120320791,18_20
327,2273,7.557022845,5.683524008,6.905969651,5.644289299,4.19825505,0.85124716,1.560313022,4.483426436,5.00012716,18_20
328,2274,8.599099497,6.480664375,7.290387858,5.184233216,3.242630341,0.425131482,2.609714284,3.518124246,4.656326145,18_20
329,2275,8.645558713,6.421794023,7.185174445,5.055889463,3.160319905,0.357037882,2.623107861,3.558540366,4.776111455,18_20
330,2276,8.577244585,6.456916857,7.272800005,5.184783573,3.259178736,0.403753807,2.58532815,3.542924782,4.669765246,18_20
331,2277,7.431442287,6.139753421,7.521875979,6.224581315,4.508536149,1.270190524,1.772090018,4.315350309,4.431388405,18_20
332,2278,7.315388222,5.558872017,6.893613045,5.814793712,4.437249284,1.090625002,1.342374365,4.684244177,5.053866326,18_20
333,2279,7.837951516,5.923368935,7.036344054,5.535619354,3.944483628,0.613691211,1.856467654,4.1959528,4.847060556,18_20
334,2280,8.24508471,6.283460822,7.24877945,5.409836948,3.592294309,0.436083626,2.28616943,3.779691316,4.643502099,18_20
335,2281,8.180421205,6.214828555,7.199953552,5.415918789,3.642661616,0.429137833,2.213392558,3.853270014,4.68776321,18_20
336,2282,7.973585147,6.520802657,7.700015607,6.001875246,4.05128657,1.025097374,2.261501961,3.781541667,4.183798913,18_20
337,2283,8.514028848,6.67462912,7.592037246,5.521185733,3.453479714,0.713953069,2.637263292,3.401452795,4.327103624,18_20
338,2284,8.548383849,6.726570728,7.639160328,5.540479756,3.440681339,0.759731783,2.683487488,3.352347012,4.284405289,18_20
339,2285,7.910294437,6.268144482,7.421038128,5.801040851,3.993099833,0.812296958,2.075254264,3.947276112,4.462577809,18_20
340,2286,7.911142351,6.302776974,7.463464358,5.836994389,4.00895035,0.847972835,2.095814671,3.927908718,4.420567816,18_20
341,2287,8.118830257,7.014901398,8.240845704,6.410152561,4.218003343,1.502106794,2.666854308,3.50461782,3.64363253,18_20
342,2288,8.130695371,7.022469722,8.244219991,6.405551834,4.20865826,1.500856574,2.676458301,3.492952892,3.639678208,18_20
343,2289,8.223687959,6.651752507,7.727410683,5.852083295,3.81425852,0.928176924,2.463370617,3.562760982,4.156297719,18_20
344,2290,8.096182176,7.358494917,8.683106515,6.864009804,4.556586421,1.976473065,2.937653963,3.493412313,3.219430562,18_20
345,2291,8.75830984,7.937017177,9.089915625,6.870838117,4.275230796,2.235638693,3.570765217,2.844630614,2.803157551,18_20
346,2292,8.409298272,7.587180373,8.81666136,6.801552323,4.366860094,2.016723772,3.199702501,3.181269953,3.064491841,18_20
347,2293,8.391117099,7.580007426,8.816630605,6.813086196,4.384036359,2.021579838,3.189337268,3.199727527,3.064927698,18_20
348,2294,7.963532186,6.689961413,7.915800604,6.205978704,4.173268498,1.241937705,2.372736296,3.720709347,3.972346418,18_20
349,2295,7.96852148,6.675773199,7.895522115,6.183807266,4.157187723,1.219142297,2.364582146,3.722054553,3.991814557,18_20
350,2296,7.95577782,6.48708597,7.66772613,5.985302972,4.053594783,1.004819751,2.231511508,3.808507777,4.216561936,18_20
351,2297,8.465461191,7.284079752,8.401218352,6.339335732,3.990340142,1.562546171,2.984967273,3.154120837,3.485962146,18_20
352,2298,8.522438724,7.312871114,8.408033013,6.308567873,3.939511997,1.558049353,3.026522093,3.100215937,3.484026934,18_20
353,2299,8.249962624,7.302794423,8.536307755,6.616670364,4.298646484,1.765419036,2.929484223,3.343449973,3.346621014,18_20
354,2300,8.255735399,7.295273001,8.523874467,6.600390873,4.283842362,1.750335013,2.925185052,3.33868894,3.358630125,18_20
355,2301,7.395917508,6.603392873,8.096392243,6.752161594,4.826054986,1.76430122,2.148267472,4.213388556,3.917755559,18_20
356,2302,7.380997684,6.614874036,8.117392336,6.781138232,4.852445219,1.793324371,2.156410784,4.225248908,3.904202254,18_20
357,2303,8.032431466,7.328735104,8.677076331,6.898597445,4.612172386,1.9954706,2.899368123,3.557599404,3.235153065,18_20
358,2304,7.679587669,7.109288264,8.575201133,7.022143445,4.868508413,2.055625599,2.647919254,3.910538438,3.41122461,18_20
359,2305,7.649738184,7.102663089,8.581204206,7.047020765,4.900789787,2.077618017,2.638303479,3.940909376,3.415304731,18_20
360,2306,7.518403667,6.960479631,8.46970437,7.022567484,4.945706906,2.039646178,2.491991068,4.070455225,3.554135905,18_20
361,2307,7.493610057,6.920602557,8.432970249,7.003228808,4.944075867,2.018271202,2.452185947,4.095200542,3.593946558,18_20
362,2308,7.678663117,7.366185412,8.890806602,7.336928222,5.107994081,2.381610372,2.889880317,3.943283936,3.146248284,18_20
363,2309,7.6579356,7.34312028,8.872009658,7.330837951,5.112201617,2.372389773,2.86650805,3.961758238,3.169375473,18_20
364,2310,7.764398932,7.562840685,9.093716531,7.491252105,5.195284711,2.554291365,3.084506316,3.895347697,2.95064632,18_20
365,2311,7.75251763,7.559125564,9.094522266,7.499362814,5.206756283,2.560646894,3.080442475,3.908128036,2.954795607,18_20
366,2312,7.489313952,6.205320774,7.570578651,6.225453125,4.471821871,1.257979293,1.842093492,4.247657455,4.372835773,18_20
367,2314,7.531611707,7.435701556,9.042241054,7.580986,5.363785279,2.614086965,2.955342889,4.128528963,3.092484359,18_20
368,2315,7.377371057,7.253498961,8.889269685,7.521614582,5.382078627,2.539870856,2.773946497,4.256818317,3.279820128,18_20
369,2316,7.394367601,7.242990849,8.869011198,7.490983644,5.350973641,2.50978703,2.762903955,4.235353424,3.286396025,18_20
