정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
GUB2603340,원이곡,1,,,35.91758347,126.7125473,2021-09-16 5:01,2603340,35020,군산시
GUB2603350,내항사거리.백년광장,1,,,35.98866653,126.7126312,2021-09-16 5:01,2603350,35020,군산시
GUB2603360,원이곡,1,,,35.91766739,126.7126923,2021-09-16 5:01,2603360,35020,군산시
GUB2603370,공창,1,,,35.96084976,126.8559876,2021-09-16 5:01,2603370,35020,군산시
GUB2603380,남상삼거리,1,,,35.98736572,126.8560562,2021-09-16 5:01,2603380,35020,군산시
GUB2603390,공창,1,,,35.96091843,126.856102,2021-09-16 5:01,2603390,35020,군산시
GUB2603400,신광마을,1,,,35.92539978,126.8560028,2021-09-16 5:01,2603400,35020,군산시
GUB2603410,신광마을,1,,,35.92523193,126.856102,2021-09-16 5:01,2603410,35020,군산시
GUB2603420,원장상,1,,,36.04249954,126.8563004,2021-09-16 5:01,2603420,35020,군산시
KJB46,농협공판장,,,Nonghyup Joint Market,35.15246111,126.9,2021-09-16 5:01,3192,24,광주광역시
KJB47,공항역,,,Airport Station,35.144025,126.8106444,2021-09-16 5:01,5203,24,광주광역시
KJB48,공항역,,,Airport Station,35.14406111,126.8121306,2021-09-16 5:01,5202,24,광주광역시
KJB51,과기원,,,Gwangju Institute of Science and Technology,35.22455833,126.8413694,2021-09-16 5:01,4009,24,광주광역시
KJB52,광주광역시교육청(광덕고),,,Gwangju Metropolitan Office of Education,35.147607,126.88041,2021-09-16 5:01,2287,24,광주광역시
KJB53,광주광역시교육청(광덕고),,,Gwangju Metropolitan Office of Education,35.14762222,126.8805389,2021-09-16 5:01,2288,24,광주광역시
KJB54,염주맨션,,,Yeomju Mansion Apt.,35.14333611,126.8806694,2021-09-16 5:01,2290,24,광주광역시
KJB57,광명하이츠후문,,,Gwangmyeong Heights Apt. Back Gate,35.162159,126.868049,2021-09-16 5:01,2177,24,광주광역시
KJB58,광명하이츠후문,,,Gwangmyeong Heights Apt. Back Gate,35.161713,126.866668,2021-09-16 5:01,2176,24,광주광역시
KJB59,광산구청,,,Gwangsan-gu Office,35.14090833,126.7938167,2021-09-16 5:01,5153,24,광주광역시
KJB60,광산구청,,,Gwangsan-gu Office,35.14023889,126.7933889,2021-09-16 5:01,5217,24,광주광역시
KJB61,영광통,,,Yeonggwangtong,35.14249167,126.7954083,2021-09-16 5:01,5260,24,광주광역시
KJB62,신동사거리,,,Sindong Sageori,35.133896,126.789487,2021-09-16 5:01,5164,24,광주광역시
KJB63,광산중,,,Gwangsan Middle School,35.15881944,126.8078361,2021-09-16 5:01,5271,24,광주광역시
KJB64,광산중,,,Gwangsan Middle School,35.15905833,126.8077361,2021-09-16 5:01,5272,24,광주광역시
KJB65,풍영정입구,,,Pungyeongcheong entrance,35.17746667,126.8367111,2021-09-16 5:01,5178,24,광주광역시
KJB66,광신대교,,,Gwangsindaegyo Bridge,35.17607778,126.8436167,2021-09-16 5:01,4141,24,광주광역시
KJB67,광신대교,,,Gwangsindaegyo Bridge,35.17602778,126.8430361,2021-09-16 5:01,4140,24,광주광역시
KJB68,광신아파트,,,Gwangsin Apt.,35.17613611,126.9288417,2021-09-16 5:01,4169,24,광주광역시
KJB69,광신아파트,,,Gwangsin Apt.,35.17599722,126.9299333,2021-09-16 5:01,4168,24,광주광역시
KJB70,광천E편한세상(동),,,Former Songwon College(East),35.16687778,126.8773361,2021-09-16 5:01,2005,24,광주광역시
KJB71,동원촌,,,Dongwonchon,35.22115,126.82835,2021-09-16 5:01,5397,24,광주광역시
KJB72,광주고.4.19역사관,,,GwangJu High School/4·19 History Hall,35.15734444,126.9205,2021-09-16 5:01,1003,24,광주광역시
KJB73,광주고.4.19역사관,,,GwangJu High School/4·19 History Hall,35.15821667,126.9206056,2021-09-16 5:01,1004,24,광주광역시
KJB74,광주공고,,,Gwangju Technical High School,35.18816667,126.8968722,2021-09-16 5:01,4572,24,광주광역시
KJB76,자연과학고,,,Natural Science High School,35.18699722,126.9139833,2021-09-16 5:01,4367,24,광주광역시
KJB77,공간아파트,,,Gonggan Apt,35.18920833,126.8942694,2021-09-16 5:01,4196,24,광주광역시
KJB78,금호타운아파트,,,Kumhotown Apt.,35.10966,126.896849,2021-09-16 5:01,3227,24,광주광역시
KJB80,광주대,,,Gwangju University,35.107417,126.897262,2021-09-16 5:01,3229,24,광주광역시
KJB82,동초교,,,Dong Elementary School,35.2061,126.9513389,2021-09-16 5:01,4277,24,광주광역시
KJB83,동초교,,,Dong Elementary School,35.20635556,126.95105,2021-09-16 5:01,4278,24,광주광역시
KJB84,광주병원,,,Gwangju Hospital,35.17897778,126.9292694,2021-09-16 5:01,4171,24,광주광역시
KJB85,광주병원,,,Gwangju Hospital,35.17810833,126.9291111,2021-09-16 5:01,4170,24,광주광역시
KJB86,광주여대,,,Kwangju Women's University,35.16553056,126.8017861,2021-09-16 5:01,5273,24,광주광역시
KJB87,광주여대,,,Kwangju Women's University,35.16437778,126.8019,2021-09-16 5:01,5274,24,광주광역시
KJB88,광주역,,,Gwangju Station,35.16468333,126.9069722,2021-09-16 5:01,4333,24,광주광역시
KJB89,삼성콜센터,,,Samsung Call Center,35.16333333,126.9091167,2021-09-16 5:01,4531,24,광주광역시
KJB90,광주역(동),,,Gwangju Station (East),35.16394722,126.9097028,2021-09-16 5:01,4529,24,광주광역시
KJB91,광주역,,,Gwangju Station,35.16477778,126.9073778,2021-09-16 5:01,4334,24,광주광역시
KJB92,광주역육교,,,Gwangju Station Overpass,35.16750278,126.9089944,2021-09-16 5:01,4541,24,광주광역시
KJB93,광주역육교,,,Gwangju Station Overpass,35.16683056,126.9107806,2021-09-16 5:01,4540,24,광주광역시
KJB94,중흥삼거리,,,Jungheung Samgeori,35.16801667,126.9103278,2021-09-16 5:01,4549,24,광주광역시
KJB95,4.19기념관,,,April 19th Memorial Hall,35.161825,126.9178361,2021-09-16 5:01,1005,24,광주광역시
KJB96,4.19기념관,,,April 19th Memorial Hall,35.16208889,126.9176389,2021-09-16 5:01,1006,24,광주광역시
KJB97,광주학생운동기념탑,,,Monument for Gwangju Student Movement,35.15267,126.908613,2021-09-16 5:01,4514,24,광주광역시
KJB98,광주학생운동기념탑,,,Monument for Gwangju Student Movement,35.15282778,126.9090944,2021-09-16 5:01,1110,24,광주광역시
KJB99,광주일고.광주고용센터,,,Gwangju Jeil High School/Gwangju Employment Center,35.15506944,126.9076972,2021-09-16 5:01,4513,24,광주광역시
KJB100,광주일고.광주고용센터,,,Gwangju Jeil High School/Gwangju Employment Center,35.15525,126.9078111,2021-09-16 5:01,4512,24,광주광역시
KJB101,남계촌,,,Namgyechon,35.0937386,126.9406891,2021-09-16 5:01,1077,24,광주광역시
KJB102,마재호반아파트,,,Majae Hoban Apt.,35.126237,126.856187,2021-09-16 5:01,2030,24,광주광역시
KJB103,마재호반아파트,,,Majae Hoban Apt.,35.126394,126.855992,2021-09-16 5:01,2029,24,광주광역시
KJB104,광주테크노파크,,,Gwangju Techno Park,35.22831111,126.8609167,2021-09-16 5:01,4130,24,광주광역시
KJB105,제2광천교,,,Gwangcheongyo 2 Bridge,35.17000833,126.8841861,2021-09-16 5:01,4450,24,광주광역시
KJB107,광천초교,,,Gwangcheon Elementary School,35.158998,126.889058,2021-09-16 5:01,2034,24,광주광역시
KJB108,광천초교,,,Gwangcheon Elementary School,35.159266,126.888679,2021-09-16 5:01,2033,24,광주광역시
KJB109,광주종합버스터미널,,,U.square Gwangju Bus Terminal,35.16160556,126.8797306,2021-09-16 5:01,2001,24,광주광역시
KJB110,광주종합버스터미널,,,U.square Gwangju Bus Terminal,35.16113889,126.8798611,2021-09-16 5:01,2002,24,광주광역시
KJB113,광천치안센터,,,Gwangcheon Security Center,35.16359167,126.8838194,2021-09-16 5:01,2004,24,광주광역시
KJB114,광천치안센터,,,Gwangcheon Security Center,35.164336,126.8836,2021-09-16 5:01,2003,24,광주광역시
KJB116,광호예식장,,,Gwangho Wedding Hall,35.16312862,126.9067131,2021-09-16 5:01,4335,24,광주광역시
KJB118,31사단,,,31st Infantry Division,35.19454167,126.9040972,2021-09-16 5:01,4357,24,광주광역시
KJB120,전남공무원교육원,,,Jeonnam Officials Training Institute,35.19380278,126.8915917,2021-09-16 5:01,4211,24,광주광역시
KJB123,구강리,,,Gugang-ri,35.18632222,126.7824472,2021-09-16 5:01,5498,24,광주광역시
KJB124,구룡(본량),,,Guryong (Bollyang),35.20683056,126.6869111,2021-09-16 5:01,5033,24,광주광역시
KJB125,상무지구입구,,,Sangmu District Entrance,35.14794444,126.8509639,2021-09-16 5:01,2228,24,광주광역시
KJB126,빛고을노인건강타운,,,Bitgoeul Senior Health Town,35.100023,126.894949,2021-09-16 5:01,3239,24,광주광역시
KJB127,구암2리,,,Guam-li 2,35.03023056,127.0754861,2021-09-16 5:01,6305,24,광주광역시
KJB128,구암2리,,,Guam-li 2,35.0303,127.0755778,2021-09-16 5:01,6306,24,광주광역시
KJB129,구암1리,,,Guam-li 1,35.03343611,127.0729083,2021-09-16 5:01,6304,24,광주광역시
KJB130,구암1리,,,Guam-li 1,35.03346667,127.0730389,2021-09-16 5:01,6303,24,광주광역시
KJB131,구암,,,Guam,35.10373333,126.8976528,2021-09-16 5:01,3232,24,광주광역시
KJB132,새한철강,,,Saehan Steel,35.21352222,126.8102833,2021-09-16 5:01,5521,24,광주광역시
KJB133,중흥2동행정복지센터,,,Jungheung 2(i)-dong Administration Welfare Center,35.16993611,126.9075056,2021-09-16 5:01,4547,24,광주광역시
KJB1524,화순부영3차아파트,,,Hwasun booyoung 3rd Apt.,35.06051389,126.9941944,2021-09-16 5:01,6383,24,광주광역시
KJB1525,화순시장,,,Hwasun Market,35.05960278,126.9825694,2021-09-16 5:01,6387,24,광주광역시
KJB1526,화순역,,,Hwasun Station,35.052375,126.9622583,2021-09-16 5:01,6390,24,광주광역시
KJB1527,화순영재교육원,,,Hwasun Education Center for Gifted,35.031975,127.01455,2021-09-16 5:01,6333,24,광주광역시
KJB1528,화순우체국,,,Hwasun Post Office,35.06039722,126.9914917,2021-09-16 5:01,6392,24,광주광역시
KJB1529,화순주유소,,,Hwasun Gas Station,35.06130556,126.9837444,2021-09-16 5:01,6403,24,광주광역시
KJB1532,화순전남대병원,,,Hwasun Jeonnam University Hospital,35.05919722,127.0019667,2021-09-16 5:01,6396,24,광주광역시
KJB1533,화순전남대병원,,,Hwasun Jeonnam University Hospital,35.05906389,127.0020667,2021-09-16 5:01,6395,24,광주광역시
KJB1534,화순전남대병원입구,,,Hwasun Jeonnam University Hospital Etrance,35.06040278,126.9996333,2021-09-16 5:01,6397,24,광주광역시
KJB1535,화순전남대병원입구,,,Hwasun Jeonnam University Hospital Etrance,35.06024722,127.00035,2021-09-16 5:01,6398,24,광주광역시
